Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
KCNT1,0.2563291139240506,0.17168011738811445,0.08464899653593616,1.484415911925328
SYT7,0.27056962025316456,0.185986793837124,0.08458282641604056,1.4469985537526564
PLCB2,0.23417721518987342,0.1496698459280998,0.08450736926177363,1.5542407556560698
PDGFRB,0.24841772151898733,0.16397652237710933,0.084441199141878,1.5057762034233275
TTC7A,0.2927215189873418,0.2090975788701394,0.08362394011720237,1.393264599056955
SPSB1,0.2674050632911392,0.18378576669112254,0.08361929660001668,1.4471085521327973
SH3BP2,0.25,0.1665443873807777,0.0834556126192223,1.4921418968922284
ADSSL1,0.22784810126582278,0.144534115920763,0.08331398534505977,1.5655992399052066
MAP4K2,0.20569620253164558,0.12252384446074835,0.08317235807089723,1.6652347846654725
ADAMTS14,0.254746835443038,0.17168011738811445,0.08306671805492355,1.475252850740604
WNT4,0.24367088607594936,0.16067498165810712,0.08299590441784224,1.507165076358186
CAPN5,0.25316455696202533,0.17094644167278064,0.08221811528924469,1.4723454262799183
ITPK1,0.31170886075949367,0.22964049889948643,0.08206836186000724,1.351492310530151
ELL,0.26424050632911394,0.18268525311812178,0.08155525321099216,1.438550465230814
RAI1,0.2911392405063291,0.20983125458547322,0.08130798592085589,1.3809111987629812
MAPKAPK3,0.22943037974683544,0.14820249449743214,0.0812278852494033,1.537711420439985
ABCB8,0.22784810126582278,0.1467351430667645,0.08111295819905828,1.5422742113760544
PFKFB3,0.2879746835443038,0.20689655172413793,0.08107813182016585,1.3851825879556825
ADCY5,0.31170886075949367,0.23074101247248716,0.08096784828700651,1.3450742164013825
ESPNL,0.24525316455696203,0.16434336023477622,0.08090980432218581,1.483296119110676
PMEPA1,0.2468354430379747,0.16617754952311078,0.08065789351486391,1.4764867875028393
ARHGEF16,0.23575949367088608,0.15517241379310345,0.08058707987778263,1.5096103591202685
RASA3,0.26582278481012656,0.18525311812179016,0.0805696666883364,1.4272125346986466
SLC5A10,0.25158227848101267,0.17131327953044753,0.08026899895056513,1.4600283806713714
OPRL1,0.21677215189873417,0.1368305209097579,0.07994163098897628,1.5727441967709164
BAHCC1,0.254746835443038,0.17498165810711666,0.07976517733592134,1.4475760609550483
COL7A1,0.22943037974683544,0.1496698459280998,0.07976053381873566,1.522735875473852
HS1BP3,0.2737341772151899,0.19442406456346295,0.07931011265172694,1.4007188819179233
SPNS2,0.23417721518987342,0.15517241379310345,0.07900480139676996,1.4994787459718102
AHDC1,0.25316455696202533,0.17424798239178282,0.07891657457024251,1.4446075413071113
RELT,0.21044303797468356,0.13169479090242112,0.07874824707226244,1.5859178536212144
DNM2,0.31170886075949367,0.23330887747615553,0.07839998328333814,1.3303331231707802
AKNA,0.2610759493670886,0.1830520909757887,0.07802385839129991,1.4184894503667012
SLC26A9,0.23575949367088608,0.15774027879677183,0.07801921487411426,1.4851901197220307
TMEM201,0.22468354430379747,0.1471019809244314,0.07758156337936606,1.5170866918953743
MPRIP,0.28955696202531644,0.21203228173147468,0.07752468029384177,1.3592163575955143
ABCG1,0.25949367088607594,0.1823184152604549,0.07717525562562105,1.4155352069643024
MLLT6,0.21518987341772153,0.13829787234042554,0.07689200107729599,1.544818092352667
SPTBN5,0.24525316455696203,0.16837857666911224,0.07687458788784979,1.4479585870890497
FOXP4,0.25,0.17351430667644901,0.07648569332355099,1.4325473066428995
NDUFA10,0.2674050632911392,0.19112252384446074,0.07628253944667848,1.391846504721258
NRXN2,0.2911392405063291,0.21533382245047689,0.07580541805585223,1.3457869750023794
ASS1,0.25158227848101267,0.1760821716801174,0.07550010680089528,1.4207092452845724
PEMT,0.25949367088607594,0.18451944240645635,0.0749742284796196,1.3987411104737408
RUNX3,0.24367088607594936,0.16874541452677916,0.0749254715491702,1.435507914928139
C13orf46,0.21835443037974683,0.14343360234776228,0.07492082803198455,1.5117979945830091
PEAR1,0.21518987341772153,0.140498899486427,0.07469097393129454,1.5207883184869802
JPH3,0.2579113924050633,0.18415260454878943,0.07375878785627385,1.3929665911726412
CLPTM1L,0.20727848101265822,0.13352898019075568,0.07374950082190254,1.5407719639199466
ROBO3,0.2120253164556962,0.13829787234042554,0.07372744411527066,1.5221001792298336
RHPN1,0.21044303797468356,0.1368305209097579,0.07361251706492566,1.526824658179065
CHID1,0.22784810126582278,0.15443873807776962,0.07340936318805316,1.4658385939277574
PDZD7,0.22626582278481014,0.15297138664710197,0.07329443613770817,1.4695316299476147
TNK2,0.2199367088607595,0.1467351430667645,0.073201565793995,1.4887230234810525
SEMA7A,0.21044303797468356,0.1375641966250917,0.07287884134959186,1.5187403607879453
PDE9A,0.2563291139240506,0.18378576669112254,0.07254334723292807,1.3871691446480068
DNAH1,0.25949367088607594,0.18708730741012472,0.07240636347595122,1.379644774861121
MGAT3,0.24367088607594936,0.17131327953044753,0.07235760654550183,1.4141155385118942
SDC3,0.2231012658227848,0.15150403521643432,0.07159723060635048,1.4629204106380438
KIAA1614,0.22626582278481014,0.15480557593543653,0.0714602468493736,1.4522318692789997
CAMK2A,0.2563291139240506,0.18488628026412326,0.07144283365992735,1.3789566048652762
MICALL1,0.2310126582278481,0.1595744680851064,0.07143819014274172,1.4386636990471526
RPS6KA1,0.25316455696202533,0.18268525311812178,0.07047930384390355,1.3782519427361093
GPC1,0.21044303797468356,0.1401320616287601,0.07031097634592345,1.4911072335090099
LMNA,0.25,0.1797505502567865,0.07024944974321351,1.3831216538197701
CARS,0.22784810126582278,0.15810711665443875,0.06974098461138403,1.4320421742082163
TSC2,0.23417721518987342,0.16471019809244314,0.06946701709743028,1.4131732258218366
CELSR3,0.20569620253164558,0.1368305209097579,0.06886568162188769,1.4923850042351763
PHF2,0.26582278481012656,0.19699192956713132,0.06883085524299523,1.342594041036387
ELFN1,0.2389240506329114,0.1702127659574468,0.06871128467546458,1.3954803504096975
PLXND1,0.22151898734177214,0.15297138664710197,0.06854760069467017,1.4387022950536086
CEP131,0.23734177215189872,0.16911225238444608,0.06822951976745265,1.3952068050660862
ZBTB7B,0.1962025316455696,0.12802641232575201,0.0681761193198176,1.5206385119832562
BCAR1,0.2199367088607595,0.15187087307410124,0.06806583578665826,1.438709051881645
VILL,0.21360759493670886,0.14563462949376377,0.0679729654429451,1.4567336220247578
MEF2D,0.22151898734177214,0.1537050623624358,0.06781392497933633,1.4318793707138542
CIC,0.1962025316455696,0.12839325018341893,0.06780928146215068,1.5163274078628248
SYNGAP1,0.2120253164556962,0.144534115920763,0.06749120053493318,1.4568770704673448
ALS2CL,0.20411392405063292,0.1368305209097579,0.06728340314087503,1.4809051195872134
RAB11FIP4,0.2927215189873418,0.2256052824651504,0.06711623652219137,1.2917682933201673
TPRA1,0.22151898734177214,0.15443873807776962,0.06708024926400252,1.4251208552075418
TMEM184B,0.24525316455696203,0.17828319882611884,0.06696996573084318,1.3679651309369227
DMTN,0.23417721518987342,0.1672780630961115,0.0668991520937619,1.3916086914794343
KMT2D,0.22151898734177214,0.15480557593543653,0.0667134114063356,1.4217654664269925
NDST1,0.25158227848101267,0.18488628026412326,0.0666959982168894,1.3534203714418453
LRP5L,0.24841772151898733,0.18195157740278797,0.06646614411619936,1.3578331766556375
SHANK3,0.23417721518987342,0.16801173881144535,0.06616547637842807,1.3855677530844686
KCNIP2,0.2088607594936709,0.14269992663242848,0.06616083286124241,1.4534507037565716
LFNG,0.19145569620253164,0.12545854732208364,0.065997148880448,1.5139798792319152
FAIM2,0.22468354430379747,0.15884079236977255,0.06584275193402492,1.4056708614407951
KCNN3,0.2848101265822785,0.22046955245781363,0.06434057412446487,1.2860012738614723
BRSK2,0.23575949367088608,0.17168011738811445,0.06407937628277163,1.365296116523913
PNPLA7,0.25,0.185986793837124,0.06401320616287601,1.3369928157480686
SLC2A1,0.21518987341772153,0.15150403521643432,0.0636858382012872,1.4110438003317303
ARRB1,0.25949367088607594,0.1958914159941306,0.06360225489194535,1.3179531955512551
ADGRA1,0.23417721518987342,0.17057960381511372,0.0635976113747597,1.364831308517369
COL16A1,0.24367088607594936,0.1801173881144534,0.06355349796149595,1.3453754419314314
STARD3,0.2199367088607595,0.1566397652237711,0.0632969436369884,1.3951854631891725
PFKL,0.19936708860759494,0.13609684519442405,0.06327024341317089,1.4542062461383576
RASGRF1,0.25949367088607594,0.19625825385179752,0.06323541703427843,1.3155022201556983
APC2,0.2088607594936709,0.14563462949376377,0.06322612999990712,1.424361763757541
TANGO2,0.21360759493670886,0.1504035216434336,0.06320407329327526,1.4108495801027034
ITGB4,0.20727848101265822,0.14416727806309612,0.0631112029495621,1.4278595271488512
LHPP,0.26582278481012656,0.2028613352898019,0.06296144952032465,1.303939191962235
AMZ1,0.24525316455696203,0.1823184152604549,0.06293474929650714,1.3378533968260176
MUC3A,0.25,0.18708730741012472,0.06291269258987528,1.3291699660247385
SIDT2,0.18354430379746836,0.1206896551724138,0.06285464862505456,1.508298331007816
SPOCK2,0.20727848101265822,0.144534115920763,0.06274436509189521,1.4242604196359865
IGSF9B,0.21677215189873417,0.15407190022010273,0.06270025167863144,1.3978815735865533
ECE1,0.27056962025316456,0.20799706529713866,0.0625725549560259,1.294609662908357
SLC45A3,0.20411392405063292,0.14233308877476156,0.06178083527587136,1.4240530626629027
SOGA1,0.2579113924050633,0.1966250917094644,0.06128630069559887,1.3050538784023837
FAM149A,0.2468354430379747,0.18561995597945707,0.06121548705851762,1.3226637084039718
COL6A1,0.19778481012658228,0.1368305209097579,0.06095428921682439,1.4349855809953618
USH1C,0.22784810126582278,0.1669112252384446,0.060936876027378184,1.3569557421921257
PDLIM2,0.2120253164556962,0.15113719735876743,0.06088811909692876,1.393645473537294
CNTFR,0.21677215189873417,0.15590608950843726,0.060866062390296904,1.3815407201712062
LRRC8A,0.22468354430379747,0.16397652237710933,0.06070702192668814,1.3619122349433919
HDAC5,0.22943037974683544,0.16874541452677916,0.060684965220056286,1.3516145952245464
TMEM255B,0.24367088607594936,0.1830520909757887,0.06061879510016066,1.3239234870089212
DOT1L,0.2231012658227848,0.16250917094644168,0.06059209487634312,1.3644572015832852
PCDH1,0.21044303797468356,0.15003668378576668,0.06040635418891688,1.3933240104316642
KRBA1,0.2199367088607595,0.15994130594277328,0.05999540291798622,1.3665647086209398
MAPK8IP1,0.19462025316455697,0.1346294937637564,0.059990759400800564,1.4349404968181365
GAS6,0.20411392405063292,0.14416727806309612,0.059946645987536795,1.4060601450549757
NCOR2,0.33069620253164556,0.2710931768158474,0.059603025715798175,1.2153785199673004
LPIN3,0.1930379746835443,0.13352898019075568,0.059508994492788625,1.4349174015132327
SLC6A9,0.20569620253164558,0.14636830520909758,0.05932789732254801,1.3957967572456498
GNAI2,0.20569620253164558,0.14636830520909758,0.05932789732254801,1.3957967572456498
NINJ1,0.20094936708860758,0.14196625091709464,0.058983116171512945,1.4055720549399944
ADAMTS13,0.22468354430379747,0.16581071166544387,0.058872832638353606,1.3469371484633645
DNAH17,0.2689873417721519,0.21019809244314014,0.05878924932901175,1.2736258110123322
WFS1,0.2120253164556962,0.1533382245047689,0.058687091950927306,1.3737706076121463
TBKBP1,0.21044303797468356,0.15187087307410124,0.05857216490058231,1.3766065028795598
KCNH3,0.19936708860759494,0.1408657373440939,0.058501351263501034,1.4053223303949147
LGI4,0.18037974683544303,0.12215700660308144,0.05822274023236158,1.4646324379804294
RHBDF1,0.18037974683544303,0.12215700660308144,0.05822274023236158,1.4646324379804294
NFIX,0.27531645569620256,0.21716801173881145,0.058148443957391105,1.261946944017662
RFX1,0.21835443037974683,0.1603081438004402,0.05804628657930663,1.3536479016823884
SLC6A7,0.21835443037974683,0.1603081438004402,0.05804628657930663,1.3536479016823884
EXTL1,0.20253164556962025,0.144534115920763,0.05799752964885724,1.391643768804628
MYO1G,0.21518987341772153,0.1573734409391049,0.05781643247861662,1.3587497508528763
BRD3,0.20727848101265822,0.15003668378576668,0.057241797226891544,1.3723717696732933
CHST3,0.22151898734177214,0.16434336023477622,0.05717562710699592,1.3397513333902877
AGAP3,0.21835443037974683,0.16140865737344093,0.056945773006305905,1.3444753125300748
BRF1,0.24050632911392406,0.18378576669112254,0.05672056242280152,1.301541419669735
ZBTB47,0.18670886075949367,0.1302274394717535,0.05648142128774017,1.422788263728048
HDAC7,0.22626582278481014,0.16984592809977989,0.05641989468503025,1.3243852241691305
LDLRAP1,0.20094936708860758,0.144534115920763,0.05641525116784457,1.3807715518608417
OAF,0.18354430379746836,0.1272927366104182,0.056251567187050155,1.430667929041303
GJC2,0.1787974683544304,0.12289068231841525,0.055906786036015135,1.443187373001123
FRMD8,0.2088607594936709,0.15297138664710197,0.05588937284656892,1.3564907353362596
SBF1,0.2120253164556962,0.15627292736610418,0.055752389089592014,1.3481361351031378
NFIC,0.2911392405063291,0.235509904622157,0.0556293358841721,1.2309811759107794
CLK3,0.21360759493670886,0.15810711665443875,0.055500478282270116,1.342539538320203
NACC2,0.25316455696202533,0.19772560528246516,0.05543895167956017,1.27394029874601
TCOF1,0.21518987341772153,0.15994130594277328,0.055248567474948246,1.337070506276603
CRTC1,0.24841772151898733,0.19332355099046222,0.05509417052852511,1.2783716654662212
ULK1,0.20727848101265822,0.15260454878943508,0.05467393222322314,1.3494293147320833
GPT2,0.2120253164556962,0.15774027879677183,0.05428503765892437,1.3356743358573966
ZNF335,0.21044303797468356,0.15627292736610418,0.054170110608579375,1.3380754176769951
PTH1R,0.19462025316455697,0.140498899486427,0.05412135367812998,1.3754188468669013
SH3GL1,0.20411392405063292,0.1504035216434336,0.05371040240719932,1.348145154320361
AMPD2,0.1819620253164557,0.12839325018341893,0.05356877513303676,1.406271386324394
GRIN2C,0.18829113924050633,0.13499633162142333,0.05329480761908301,1.3845310163560696
PREX1,0.2927215189873418,0.23954512105649303,0.053176397930848746,1.216908984483601
SH2B3,0.2199367088607595,0.1669112252384446,0.053025483622314906,1.3098392233660103
CRAT,0.18829113924050633,0.13573000733675716,0.05256113190374917,1.3771018001685427
PIP5K1C,0.2231012658227848,0.17057960381511372,0.05252166200767108,1.3002784763577637
TPCN1,0.2389240506329114,0.1867204695524578,0.05220358108045359,1.2727650383707618
SHISA7,0.17721518987341772,0.12509170946441672,0.052123480409001,1.4054468023802003
SYNE3,0.23734177215189872,0.18561995597945707,0.05172181617244165,1.2717920273115113
KCNH6,0.21677215189873417,0.16507703595011006,0.05169511594862411,1.3052506064947658
ASIC4,0.19462025316455697,0.14306676449009537,0.051553488674461606,1.3509032000086125
MGRN1,0.22784810126582278,0.1764490095377843,0.05139909172803847,1.2840201354705616
ATG2A,0.1962025316455696,0.14490095377842993,0.05130157786713968,1.3447652435742767
COL11A2,0.21677215189873417,0.16581071166544387,0.0509614402332903,1.2995097840808516
TCEA2,0.17563291139240506,0.12472487160674982,0.05090803978565524,1.396962344425857
PLCD1,0.20253164556962025,0.15223771093176816,0.05029393463785209,1.3216827916452047
CSF1,0.1819620253164557,0.13169479090242112,0.05026723441403458,1.3712823546348847
CLDND1,0.11867088607594936,0.16874541452677916,-0.0500745284508298,0.6991109975299378
AKAP9,0.19936708860759494,0.24944974321349964,-0.05008265460590469,0.7960363067237866
FAM229B,0.19462025316455697,0.2450476889214967,-0.050427435756939726,0.7909859020323982
YWHAQ,0.14715189873417722,0.19772560528246516,-0.05057370654828794,0.7404777986461183
SCG3,0.20094936708860758,0.252017608217168,-0.051068241128560427,0.7942109978216629
ZNF280D,0.10443037974683544,0.15553925165077037,-0.05110887190393493,0.6671194518024995
STRAP,0.20727848101265822,0.25862068965517243,-0.05134220864251421,0.7983896864612947
PON2,0.16139240506329114,0.21313279530447543,-0.05174039024118429,0.7537024155212062
MT-CO2,0.3322784810126582,0.38407923697725604,-0.05180075596459782,0.8628833993256396
