Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
CEP131,0.19838056680161945,0.2694663167104112,-0.07108574990879177,0.7334760542993082
CAMK2B,0.25775978407557354,0.3289588801399825,-0.07119909606440894,0.78118759515192
LFNG,0.12955465587044535,0.20078740157480315,-0.07123274570435781,0.6420354038922448
WHRN,0.21052631578947367,0.28258967629046366,-0.07206336050098999,0.7423624108722645
RHBDF2,0.17408906882591094,0.2462817147856518,-0.07219264595974087,0.7040110870179562
USP35,0.21322537112010798,0.28565179352580927,-0.0724264224057013,0.7438480272439314
LDLRAP1,0.13360323886639677,0.20603674540682415,-0.07243350654042738,0.6453117228242183
DGKZ,0.20512820512820512,0.2777777777777778,-0.07264957264957267,0.735812613054542
C22orf15,0.1700404858299595,0.24278215223097113,-0.07274166640101162,0.6975099869856545
TSC2,0.15114709851551958,0.22397200349956256,-0.07282490498404298,0.6718484796523292
TANGO2,0.22267206477732793,0.29571303587051617,-0.07304097109318824,0.7504626957964217
PLCH2,0.18083670715249664,0.2541557305336833,-0.07331902338118665,0.7087307299517001
TMEM201,0.1700404858299595,0.2436570428696413,-0.07361655703968178,0.6950156996729534
LOXL1,0.2253711201079622,0.2992125984251969,-0.07384147831723467,0.7507050713067169
MUC3A,0.25371120107962214,0.32764654418197725,-0.07393534310235511,0.7719880387336064
FAAH,0.1700404858299595,0.2440944881889764,-0.07405400235901688,0.6937752337329283
OAF,0.16869095816464239,0.24278215223097113,-0.07409119406632875,0.6919741934381494
USH1C,0.2145748987854251,0.2887139107611549,-0.07413901197572978,0.7406441003184149
POC1A,0.27800269905533065,0.3521434820647419,-0.07414078300941124,0.7872230783644035
NFIC,0.16464237516869096,0.2388451443569554,-0.07420276918826443,0.6864528177550174
MYH7B,0.1241565452091768,0.19860017497812774,-0.07444362976895094,0.6220262343095737
KIAA1614,0.1862348178137652,0.26071741032370954,-0.07448259250994435,0.7115874239448479
OBSCN,0.291497975708502,0.3661417322834646,-0.07464375657496258,0.7939657905286583
TEX264,0.21052631578947367,0.2852143482064742,-0.0746880324170005,0.7355547236143473
ARHGEF16,0.16059379217273953,0.23534558180227472,-0.07475178962953519,0.679487176989377
GPC1,0.1282051282051282,0.20297462817147857,-0.07476949996635038,0.6285346827417573
ELL,0.26045883940620784,0.33552055993000873,-0.07506172052380089,0.7739760074700321
MICALL2,0.12955465587044535,0.2047244094488189,-0.07516975357837355,0.629748585583747
SSPO,0.21052631578947367,0.28608923884514437,-0.0755629230556707,0.7333131559940892
HDAC5,0.15789473684210525,0.2335958005249344,-0.07570106368282914,0.6730501419411519
PALD1,0.2739541160593792,0.34995625546806647,-0.07600213940868727,0.7805933411672905
CD82,0.13630229419703105,0.2125984251968504,-0.07629613099981936,0.6381240595356266
VILL,0.1659919028340081,0.24278215223097113,-0.07679024939696302,0.6809026063431389
PFKL,0.09716599190283401,0.17410323709536307,-0.07693724519252906,0.5549068853017056
MYO15A,0.21997300944669365,0.29702537182852146,-0.0770523623818278,0.7381016189898834
TMCC2,0.12010796221322537,0.19728783902012248,-0.07717987680689711,0.6057253072440649
SLC6A7,0.22807017543859648,0.30533683289588803,-0.07726665745729155,0.7445078454411933
TIE1,0.21052631578947367,0.2878390201224847,-0.07731270433301102,0.7288707588753007
SPSB1,0.20917678812415655,0.28652668416447946,-0.07734989604032291,0.7275039140523636
KMT2D,0.1700404858299595,0.24803149606299213,-0.07799101023303262,0.6828071489678078
AHDC1,0.1902834008097166,0.268591426071741,-0.07830802526202443,0.7058214112457725
NACC2,0.18758434547908232,0.2659667541557305,-0.0783824086766482,0.702650583112151
