"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"ISOC1",0.67731473320029,-0.551786268779119,0.612,0.588,1,0.024
"EXOSC9",0.677425560121119,1.26421714643757,0.604,0.573,1,0.031
"CTSL",0.677434581636197,1.48307124634714,0.271,0.277,1,-0.006
"CLEC3A",0.67760976556988,-0.258749888590794,0.532,0.512,1,0.02
"EIF2S1",0.678133556697962,0.495800485014332,0.747,0.739,1,0.00800000000000001
"TAS2R4",0.67820601873326,-0.507014339479017,0.181,0.19,1,-0.00900000000000001
"CCNDBP1",0.678625826400199,1.84823859797688,0.447,0.448,1,-0.001
"ZCCHC18",0.678899386806105,-0.688406456339561,0.101,0.108,1,-0.00699999999999999
"IFT80",0.678985764767487,-0.445114470900193,0.386,0.368,1,0.018
"SRRD",0.679219792674166,-0.297718233490672,0.367,0.374,1,-0.00700000000000001
"ADRM1",0.67931479178352,0.362595489692495,0.096,0.102,1,-0.00599999999999999
"FAM47C",0.679756652608521,0.280646372693783,0.109,0.102,1,0.00700000000000001
"SERPINE3",0.680833089471509,1.24941799094493,0.532,0.52,1,0.012
"MRPL9",0.68092152783589,1.7313205985051,0.202,0.21,1,-0.00799999999999998
"HMSD",0.681172772519272,-0.64768225383169,0.505,0.487,1,0.018
"ZNF32",0.681302712667588,0.682522933995832,0.098,0.105,1,-0.00699999999999999
"CDK2",0.681630214092282,0.478677133084294,0.173,0.18,1,-0.00700000000000001
"AGL",0.681663935730097,-0.377441597815362,0.91,0.908,1,0.002
"ABHD13",0.683211616798368,-0.73558747504254,0.415,0.396,1,0.019
"SARAF",0.683412044247255,-0.576116032097681,0.71,0.675,1,0.0349999999999999
"RNASE10",0.68416746220137,-0.295610911875561,0.231,0.231,1,0
"COMMD7",0.684721530386089,0.711939734502661,0.17,0.16,1,0.01
"PA2G4",0.684837325394546,-0.870054297618374,0.207,0.21,1,-0.003
"PFDN1",0.685934810643702,0.979798913642038,0.689,0.664,1,0.0249999999999999
"ZC3H12C",0.687540399676142,-1.03023616703633,0.386,0.373,1,0.013
"ARPC4",0.688302211257893,1.83683316958228,0.157,0.165,1,-0.00800000000000001
"ATP5MC1",0.688372877958096,1.35971964356691,0.247,0.238,1,0.00900000000000001
"KRT33B",0.68871201151358,-0.431550467667228,0.332,0.329,1,0.003
"MNS1",0.689358643948386,-0.378182786908897,0.649,0.636,1,0.013
"N6AMT1",0.69009007276354,-0.470929486308027,0.473,0.453,1,0.02
"PIFO",0.690265465879586,-1.45419551400147,0.338,0.338,1,0
"ZNF669",0.690731477339086,-1.33888407426586,0.178,0.182,1,-0.004
"MAS1",0.690955400042354,-0.358790649073759,0.388,0.378,1,0.01
"OR52J3",0.69103606283168,0.399289088133164,0.114,0.107,1,0.00700000000000001
"VAMP7",0.691096952562648,0.827104996373943,0.939,0.906,1,0.0329999999999999
"RABL3",0.691376011861474,0.354818329999102,0.896,0.868,1,0.028
"TWNK",0.692288205377949,-0.339578638826244,0.221,0.226,1,-0.005
"RFK",0.692415536787151,1.28208679339245,0.354,0.359,1,-0.005
"IRF2BP2",0.692527508301418,0.366770878414479,0.229,0.236,1,-0.00699999999999998
"EIF3C",0.69326331821509,1.36318837837969,0.109,0.115,1,-0.006
"HCLS1",0.69341285328753,-0.558915262423214,0.779,0.742,1,0.037
"SNCA",0.693527952507075,0.507454551123197,0.963,0.933,1,0.0299999999999999
"TSG101",0.695183166927215,-0.501036315824836,0.923,0.894,1,0.029
"PLEK",0.69560826582973,-0.423037507981941,0.777,0.75,1,0.027
"UBA3",0.6957801158692,-0.377555208295916,0.697,0.686,1,0.0109999999999999
"APC",0.695977322263617,0.408645259117176,0.984,0.971,1,0.013
"GPR135",0.696256316990742,-0.347720134358012,0.811,0.771,1,0.04
"BUB3",0.696593830256833,-0.911155808629544,0.609,0.592,1,0.017
"OLFML1",0.696890828495853,-1.04675441977443,0.207,0.21,1,-0.003
"MAPK1IP1L",0.696911855436071,-0.367838989489097,0.644,0.629,1,0.015
"AL589666.1",0.697806609362606,-0.67800689427495,0.457,0.453,1,0.004
"MRS2",0.69829219139896,-0.465227463832798,0.67,0.657,1,0.013
"C1orf61",0.698559148623812,0.425415525025494,0.67,0.647,1,0.023
"KCNE1B",0.698929594401359,0.272396250954605,0.109,0.102,1,0.00700000000000001
"TAF1B",0.699981156625286,0.383687985541582,0.976,0.956,1,0.02
"SOX10",0.700305052837308,0.84126091562764,0.215,0.225,1,-0.01
"RBMX2",0.701043983292593,-0.600329925262522,0.441,0.403,1,0.038
"EBLN2",0.701048656906107,1.0778570773728,0.152,0.157,1,-0.005
"TRAV12-3",0.701436666503306,2.20884706390832,0.114,0.109,1,0.005
"GABARAP",0.702660026544823,0.950039910644132,0.101,0.095,1,0.006
"PON2",0.703026621015303,-0.511526559808042,0.787,0.777,1,0.01
"LYRM2",0.703421632530011,2.35069929137352,0.37,0.355,1,0.015
"MGME1",0.703455836774908,-0.92848209397569,0.149,0.158,1,-0.00900000000000001
"GGCT",0.703554514137612,-1.66634485471671,0.114,0.107,1,0.00700000000000001
"CCPG1",0.704008804758466,0.69640989759888,0.423,0.396,1,0.027
"BTBD3",0.70438714817379,0.342203770832843,0.758,0.723,1,0.035
"PCDHGA8",0.70496148834694,-0.438125712064765,0.162,0.154,1,0.00800000000000001
"DEFB135",0.705094322588663,0.294998784881692,0.152,0.143,1,0.00900000000000001
"MRFAP1L1",0.7059344233297,1.56413939254939,0.154,0.16,1,-0.006
"SMIM30",0.706328565015896,-2.57122138860869,0.16,0.152,1,0.00800000000000001
"SF3B6",0.706523546979283,-0.344452084241388,0.388,0.399,1,-0.011
"PRAMEF14",0.707015917663427,-0.377928875993542,0.245,0.242,1,0.003
"DIRAS3",0.707041904173588,0.91183126844948,0.098,0.104,1,-0.00599999999999999
"NBPF10",0.708810951624494,-0.895537598993193,0.181,0.183,1,-0.002
"RNF175",0.708834129621385,0.662777695170049,0.846,0.816,1,0.03
"ZNF451",0.709419622699184,-0.337457644466427,0.814,0.797,1,0.0169999999999999
"HMGCS1",0.710863647694952,-0.429234051730647,0.71,0.672,1,0.0379999999999999
"PENK",0.71137731709483,0.614216983712902,0.231,0.235,1,-0.00399999999999998
"ZP4",0.711420333696268,0.319675076864784,0.207,0.2,1,0.00699999999999998
"TATDN2",0.711569295694497,1.20284461457625,0.133,0.125,1,0.00800000000000001
"GATC",0.71203769960403,2.00474804019331,0.176,0.182,1,-0.006
"PSMA6",0.712056803120991,0.65225605779884,0.37,0.365,1,0.005
"HEY1",0.712188154365946,-1.55951180789945,0.149,0.141,1,0.00800000000000001
"GPR22",0.712337318207975,-0.725100146494765,0.205,0.198,1,0.00699999999999998
"CEP19",0.712404619901683,0.474871461034962,0.17,0.161,1,0.00900000000000001
"SVBP",0.71278437868571,-1.35780930286074,0.117,0.123,1,-0.00599999999999999
"KRTAP11-1",0.712828296950111,0.557220368799259,0.093,0.1,1,-0.00700000000000001
"TTC8",0.712846158283988,0.442873669270433,0.87,0.854,1,0.016
"GRPEL2",0.713117385981925,-0.556543380421945,0.34,0.326,1,0.014
"TP53INP2",0.713777293934986,0.704585498039241,0.186,0.193,1,-0.00700000000000001
"MFSD1",0.714137475424699,-0.459069233827549,0.835,0.814,1,0.021
"DLL1",0.714241815045141,0.627216440929017,0.149,0.153,1,-0.004
"HSPB1",0.714354582132271,0.894546104994745,0.101,0.097,1,0.004
"HUWE1",0.714863221046752,0.316798761099418,0.979,0.965,1,0.014
"DIRC2",0.715063962127824,0.292771967075649,0.968,0.941,1,0.027
"GABRP",0.715917195015319,0.584502629320023,0.702,0.681,1,0.0209999999999999
"GTPBP8",0.716028083601341,0.926671321290377,0.441,0.441,1,0
"C14orf177",0.716554120841594,-0.384958441429694,0.322,0.311,1,0.011
"IFIT5",0.716781183639182,-0.695743544867488,0.231,0.237,1,-0.00599999999999998
"GLMP",0.717504148504477,1.63375460828165,0.138,0.147,1,-0.00899999999999998
"FAM25G",0.717540812120185,-0.380978977060986,0.136,0.141,1,-0.00499999999999998
"PPP1R12A",0.71754384975668,-0.256200873510245,0.987,0.977,1,0.01
"FAM3A",0.71769536319163,0.591596387839062,0.218,0.223,1,-0.005
"UBQLN2",0.717807759850352,-0.288592253544864,0.178,0.168,1,0.00999999999999998
"SPIN2A",0.717926085234819,-0.38688386059322,0.112,0.117,1,-0.005
"RIDA",0.718886217896094,1.30395621118944,0.638,0.628,1,0.01
"MPP1",0.719026420891164,-0.631690937636967,0.793,0.754,1,0.039
"PARP14",0.719176278076094,1.01440743604444,0.902,0.866,1,0.036
"RAN",0.719358418122962,1.04778534333089,0.293,0.296,1,-0.003
"SYNJ2BP",0.71957711888271,-0.337253065475743,0.375,0.358,1,0.017
"VPS35",0.721055718052334,1.06462751381558,0.838,0.81,1,0.0279999999999999
"SCRG1",0.721441030910787,0.677730538249125,0.697,0.706,1,-0.00900000000000001
"OR1N1",0.721484012430994,0.468527916785819,0.112,0.107,1,0.005
"NDUFB6",0.721798048868875,0.60983569926903,0.293,0.295,1,-0.002
"PSMA7",0.722321492211871,0.385158628085977,0.303,0.292,1,0.011
"BEX2",0.7223786575581,0.280037716697688,0.122,0.129,1,-0.00700000000000001
"KBTBD3",0.722632605342478,-0.328750751518123,0.67,0.656,1,0.014
"EPM2AIP1",0.72452449960155,-0.340078369242677,0.457,0.428,1,0.029
"PURG",0.724841630092075,-0.304486392911238,0.761,0.763,1,-0.002
"DSEL",0.724875476778461,-0.850019456152574,0.29,0.291,1,-0.001
"COX6A1",0.724930867701422,0.363403642607096,0.301,0.305,1,-0.004
"MCL1",0.72621122799537,1.83604630834395,0.181,0.173,1,0.00800000000000001
"SMARCC2",0.726528310097264,1.51994775544811,0.399,0.415,1,-0.016
"SLC39A12",0.726579807019087,0.55045475836902,0.955,0.922,1,0.0329999999999999
"VDAC3",0.727048615112734,0.628692935219824,0.572,0.559,1,0.0129999999999999
"MEP1B",0.727221146132116,1.90295437732177,0.324,0.306,1,0.018
"OTUD1",0.727646163194093,0.791762446230474,0.101,0.106,1,-0.00499999999999999
"ACO1",0.728446487238588,-0.32468929319548,0.923,0.898,1,0.025
"GPSM2",0.729055091999702,-0.834332776838905,0.487,0.472,1,0.015
"KIAA0391",0.729408881767211,-0.706977162761182,0.245,0.25,1,-0.005
"AC090360.1",0.730614736753411,-1.07971633682555,0.17,0.16,1,0.01
"DDTL",0.731013642438364,3.20610873473044,0.13,0.138,1,-0.00800000000000001
"NAP1L3",0.731722074435088,1.53203167788207,0.154,0.147,1,0.00700000000000001
"MAGEB6",0.731739096135402,0.620016185911329,0.122,0.117,1,0.00499999999999999
"WDR48",0.732475836621663,0.394131793495963,0.856,0.838,1,0.018
"MRE11",0.733330091896232,0.250615815034893,0.949,0.931,1,0.0179999999999999
"SALL2",0.733354143987333,1.9416666655806,0.447,0.458,1,-0.011
"MAL",0.733434145782052,0.501981351733126,0.694,0.705,1,-0.011
"TMEM184C",0.734361496705942,-0.318054297215242,0.699,0.66,1,0.0389999999999999
"MAP7D2",0.734807485893894,0.88698573138182,0.955,0.925,1,0.0299999999999999
"IL12A",0.736598953449457,-0.611407486275182,0.106,0.108,1,-0.002
"S1PR1",0.737002037609868,1.23371393144841,0.261,0.251,1,0.01
"SCGB2A2",0.737144742841751,-0.508703552111908,0.237,0.241,1,-0.004
"TXN",0.73867687824802,0.619057491609309,0.532,0.523,1,0.00900000000000001
"LSM5",0.738817253276585,0.389851361729735,0.375,0.379,1,-0.004
"RDH10",0.739080007780996,-0.53524970373905,0.279,0.282,1,-0.00299999999999995
"PLA2G2E",0.739169047495554,0.896662441456104,0.096,0.102,1,-0.00599999999999999
"MRPL27",0.740004917037153,0.704528751723032,0.226,0.231,1,-0.005
"PCSK1N",0.740562698778896,0.763319478413298,0.114,0.121,1,-0.00699999999999999
"SYCP3",0.74075837948406,-0.598894860644381,0.25,0.254,1,-0.004
"RWDD3",0.741029199961581,4.14839244982194,0.109,0.104,1,0.005
"ANKRD12",0.74140252345999,0.423552294254888,0.872,0.857,1,0.015
"KBTBD7",0.742112492855139,-0.62808660081744,0.178,0.185,1,-0.00700000000000001
"BTNL2",0.742367381513088,-0.299875733922513,0.199,0.187,1,0.012
"GPR18",0.742970424456207,-0.661722017172899,0.194,0.183,1,0.011
"TEX30",0.743099250901139,-0.281095713438216,0.271,0.269,1,0.002
"MRPS30",0.743395714397481,-0.824208131878902,0.447,0.41,1,0.037
"FAM221B",0.743398946201897,-0.48451575861742,0.17,0.171,1,-0.001
"DCXR",0.743707562798061,1.73511170779669,0.114,0.111,1,0.003
"QRFP",0.743709522286561,0.457132933961208,0.101,0.107,1,-0.00599999999999999
"ATP5F1C",0.743866597672683,-1.11590307446639,0.686,0.653,1,0.033
"AL021997.3",0.743884584802905,-0.628629431873124,0.178,0.18,1,-0.002
"GPAM",0.744124843237451,-0.273437829681123,0.907,0.897,1,0.01
"ZBTB14",0.745802386453028,-0.364991735405203,0.253,0.241,1,0.012
"SLC43A3",0.746171077108084,-0.521411566799624,0.221,0.229,1,-0.00800000000000001
"LDHB",0.74644062666646,0.890149595534309,0.351,0.347,1,0.004
"BHMT2",0.746912321351958,-0.864809084618609,0.301,0.292,1,0.00900000000000001
"RPE",0.74799608603784,-0.328657632642539,0.649,0.637,1,0.012
"RMDN1",0.749088676145011,-0.250776209732557,0.83,0.795,1,0.0349999999999999
"CBX3",0.750268915687617,0.716462875907714,0.532,0.513,1,0.019
"LRRC39",0.750328121022734,0.311009245234249,0.814,0.789,1,0.0249999999999999
"C4BPA",0.750529064691797,0.419981199882565,0.856,0.828,1,0.028
"MIS18A",0.750996708515589,1.56423943851016,0.415,0.398,1,0.017
"BIVM",0.752439883590208,-0.685625239436106,0.221,0.21,1,0.011
"OR51B6",0.752525438263965,0.336055309023775,0.12,0.128,1,-0.00800000000000001
"NACA",0.752672774894551,-0.655368751930238,0.473,0.46,1,0.013
"SPAG6",0.752817533377989,0.297122533720433,0.886,0.845,1,0.041
"SEC61G",0.752894354727165,1.19764378087707,0.343,0.322,1,0.021
"RRM2B",0.752940511210835,0.324320882424538,0.801,0.773,1,0.028
"TIMM21",0.753950018740749,1.32297390616945,0.378,0.365,1,0.013
"ORC6",0.755127459974884,1.00519991001334,0.311,0.311,1,0
"CEP126",0.755226108996833,0.34539053934453,0.955,0.941,1,0.014
"ZNF655",0.756065295724829,1.24136535371153,0.447,0.454,1,-0.00700000000000001
"RAPGEF6",0.757718379357364,0.819377475976864,0.378,0.367,1,0.011
"MED31",0.757738993034492,0.799894178469648,0.314,0.302,1,0.012
"FGL2",0.758166111749006,1.61442527807766,0.207,0.213,1,-0.006
"NTPCR",0.758415288585125,-0.322701980317815,0.731,0.715,1,0.016
"RBM7",0.759809306096364,0.467754459850513,0.407,0.382,1,0.025
"SLC7A3",0.760198816735758,0.289924846480075,0.186,0.191,1,-0.005
"OR5AC2",0.76128014418116,0.483443516639406,0.125,0.121,1,0.004
"TCEAL2",0.761520671877938,0.484183747165213,0.128,0.135,1,-0.00700000000000001
"FPR3",0.76196164118678,-0.354765746950605,0.207,0.211,1,-0.004
"PDHA1",0.762221232183735,2.36115387774761,0.479,0.475,1,0.004
"BCO2",0.76223416732156,-0.381765791890257,0.774,0.752,1,0.022
"FCRLA",0.76250861710981,-0.34404371799537,0.354,0.355,1,-0.001
"ZNF337",0.764211154809355,-0.348848369786776,0.569,0.568,1,0.001
"HEATR5A",0.764349283542339,0.522514194175582,0.891,0.852,1,0.039
"SLC10A4",0.764486831758225,-0.669758680794502,0.242,0.23,1,0.012
"CEBPZ",0.765202003545694,0.966334484470812,0.569,0.556,1,0.0129999999999999
"GOLGA6L1",0.765384494404631,2.50547346213672,0.104,0.11,1,-0.006
"RBM8A",0.766925488513339,0.284805414721266,0.266,0.259,1,0.00700000000000001
"THAP5",0.766984962161436,0.454582792127282,0.293,0.29,1,0.003
"TM2D2",0.767144576579198,-2.21652395439002,0.343,0.326,1,0.017
"PEX5",0.768372196515718,-0.266127287418211,0.665,0.633,1,0.032
"TPT1",0.770123431363599,0.679119255389323,0.473,0.47,1,0.003
"MBP",0.77051506469152,0.821882483642921,0.971,0.971,1,0
"HTR2B",0.77098379127311,-0.288844559787162,0.144,0.148,1,-0.004
"CBWD5",0.771130290699891,0.367252337235527,0.843,0.803,1,0.0399999999999999
"ACADVL",0.77128693661546,1.01695064217461,0.199,0.192,1,0.00700000000000001
"INO80C",0.771299779108932,-0.40093853170718,0.375,0.355,1,0.02
"HRASLS5",0.771420706435832,0.352500042431985,0.739,0.71,1,0.029
"MRPL22",0.771869320515713,-0.741422602075036,0.737,0.72,1,0.017
"TMEM218",0.772712358436101,-0.802157321112867,0.524,0.506,1,0.018
"FBXO10",0.773804313319882,0.706546745574208,0.16,0.164,1,-0.004
"NTRK2",0.773867360214999,0.355600696841392,0.997,0.996,1,0.001
"OR10S1",0.774000278598881,0.259831425788044,0.096,0.1,1,-0.004
"FIBIN",0.774004624235599,-1.11387046886131,0.128,0.124,1,0.004
"HIST1H2BC",0.775911415609753,-0.444827157978282,0.332,0.318,1,0.014
"PSMA2",0.775977852571954,-0.823635592605891,0.261,0.267,1,-0.006
"ITGB1BP2",0.776219013827083,-0.420818023181408,0.189,0.176,1,0.013
"LRRC55",0.77776579366935,-0.259915387158,0.34,0.322,1,0.018
"IFI27L2",0.778142723339317,0.908153501854259,0.154,0.159,1,-0.005
"CYP8B1",0.778647327299354,2.10453118193086,0.199,0.19,1,0.00900000000000001
"ZNF395",0.77917731104421,0.54955348424898,0.199,0.202,1,-0.003
"LPXN",0.779528296020821,0.290291506749311,0.883,0.856,1,0.027
"CXXC4",0.779574345697371,0.299541983340709,0.521,0.515,1,0.006
"S100A6",0.77966996993046,1.02205534462646,0.141,0.149,1,-0.00800000000000001
"MTMR9",0.780033357754289,0.476943712324996,0.843,0.793,1,0.0499999999999999
"STC2",0.780220052297504,-0.759850766979943,0.311,0.304,1,0.00700000000000001
"CUTC",0.78031123955569,-0.431667776848423,0.75,0.74,1,0.01
"YTHDF3",0.780385353090342,0.582287918119348,0.827,0.819,1,0.00800000000000001
"ZNF462",0.780620241848328,-0.276581549421831,0.955,0.953,1,0.002
"ACBD6",0.781954641810412,0.278506484558345,0.997,0.989,1,0.00800000000000001
"TRAPPC2B",0.782463918974677,1.23255609433102,0.106,0.11,1,-0.004
"TLR6",0.782835563423448,-0.278606008106554,0.261,0.265,1,-0.004
"SRSF8",0.783357742248566,0.450506504208874,0.165,0.169,1,-0.004
"THY1",0.783774305993866,1.52641291526376,0.197,0.2,1,-0.003
"FCGR1B",0.783894350052105,-1.33937994371611,0.16,0.153,1,0.00700000000000001
"HSD11B1",0.784431788019259,0.276894131316635,0.553,0.544,1,0.00900000000000001
"ZRSR2",0.784633104530736,-0.329842847028851,0.803,0.754,1,0.049
"KCTD12",0.785317546734138,1.16216446798517,0.199,0.194,1,0.005
"DCAF13",0.785632482349841,0.702182677332096,0.457,0.439,1,0.018
"POLR2K",0.785637081080963,1.397207950528,0.247,0.241,1,0.006
"MED26",0.785713720411238,-0.359671483093233,0.098,0.103,1,-0.00499999999999999
"FEM1B",0.786381872132442,0.270760905635312,0.59,0.577,1,0.013
"SIKE1",0.786535552653501,0.889247176147838,0.484,0.471,1,0.013
"RABGGTB",0.786712891722078,0.91722179948541,0.386,0.377,1,0.00900000000000001
"PCDHA9",0.78680616906747,0.383152273828695,0.186,0.195,1,-0.00900000000000001
"ZNF829",0.787791124978887,0.276784513189647,0.577,0.562,1,0.0149999999999999
"ERO1A",0.788501408924501,0.339334119802861,0.904,0.896,1,0.00800000000000001
"TNFAIP8L3",0.788845014896779,-0.55921231825246,0.186,0.175,1,0.011
"DKK1",0.789387471956498,1.42762846812236,0.109,0.112,1,-0.003
"NDUFA5",0.790226326703162,0.855381438982272,0.654,0.647,1,0.00700000000000001
"GCSH",0.790254632575993,0.494974767908173,0.242,0.234,1,0.00799999999999998
"RDH12",0.791219849880842,0.383183840394598,0.726,0.709,1,0.017
"CHCHD2",0.791793000975818,0.718789283095685,0.372,0.375,1,-0.003
"BCL2L11",0.792154694510066,0.685640388495974,0.362,0.343,1,0.019
"BMI1",0.792155047315289,0.690411208146785,0.144,0.14,1,0.00399999999999998
"ATMIN",0.792362117313472,-0.881498532697195,0.378,0.365,1,0.013
"RFFL",0.792999684500296,0.886054141959984,0.303,0.308,1,-0.005
"CYP27B1",0.793226275275779,1.28484994483541,0.157,0.151,1,0.006
"CDKN1B",0.793577825899228,2.20931221521167,0.21,0.214,1,-0.004
"RNFT1",0.793954505823269,-0.685800163985491,0.207,0.209,1,-0.002
"NAA20",0.794472112315224,0.595484801021422,0.585,0.572,1,0.013
"PSMB1",0.794551571036541,0.429992537639312,0.707,0.701,1,0.006
"CMC2",0.794764482258929,-0.340568652466707,0.867,0.849,1,0.018
"OMA1",0.794961340893512,-0.439065043481947,0.362,0.35,1,0.012
"RGS1",0.795131688543134,-0.403055978916192,0.231,0.236,1,-0.00499999999999998
"RCBTB2",0.795320862174496,-1.31634196463442,0.319,0.324,1,-0.005
"TMF1",0.795638995560106,0.695341913388329,0.439,0.412,1,0.027
"NIPSNAP3A",0.796449219894212,-0.473242166041417,0.426,0.404,1,0.022
"RNASE3",0.797118074695118,1.62491669093372,0.098,0.102,1,-0.00399999999999999
"SCNM1",0.797148937926215,0.713186288835848,0.221,0.216,1,0.005
"TARDBP",0.797334664734574,2.5385398891994,0.338,0.345,1,-0.00699999999999995
"NPHP3-ACAD11",0.797699349395446,-0.40663088346474,0.359,0.327,1,0.032
"PRSS54",0.797975155231568,-0.279929043605813,0.444,0.439,1,0.005
"CDC40",0.798366513296592,0.752922185958428,0.944,0.922,1,0.0219999999999999
"C3AR1",0.798614820725783,-0.665344730648026,0.545,0.525,1,0.02
"CCT5",0.798856244462324,-1.42682877556188,0.449,0.441,1,0.00800000000000001
"ATP5PF",0.799820376977783,0.311239710076572,0.63,0.624,1,0.006
"SNAPC5",0.800701209816371,2.99012856741266,0.255,0.257,1,-0.002
"CD46",0.801022251370291,0.637042165582673,0.872,0.863,1,0.00900000000000001
"MRPS28",0.801828095324117,0.719899484081227,0.117,0.111,1,0.006
"PCDHGA5",0.802197574082812,1.88957487204851,0.122,0.125,1,-0.003
"CHN2",0.802733668073556,-0.771876892662977,0.37,0.355,1,0.015
"YKT6",0.803292746967376,-0.343728954667666,0.399,0.38,1,0.019
"SWSAP1",0.803551410020291,0.523132891014769,0.101,0.105,1,-0.00399999999999999
"SEPHS2",0.803972409020021,-1.17933104923858,0.112,0.117,1,-0.005
"GNPTAB",0.805149097487806,0.471598370254297,0.952,0.949,1,0.003
"SMARCE1",0.805421601553019,0.549627592792334,0.569,0.545,1,0.0239999999999999
"ALG10B",0.805630713452863,-0.304388032967084,0.396,0.393,1,0.003
"RPL15",0.806360281977831,0.484738977814588,0.497,0.487,1,0.01
"RBM11",0.806660060250308,-0.313285166385545,0.418,0.403,1,0.015
"HIST1H2BG",0.806735185183884,-0.701773796467687,0.109,0.112,1,-0.003
"MTHFS",0.807921214338435,-0.300277173728625,0.436,0.43,1,0.006
"HNRNPA2B1",0.807957318107488,0.853671537741478,0.694,0.684,1,0.0099999999999999
"CALM2",0.808225934883839,0.724571234812426,0.758,0.747,1,0.011
"GBP2",0.808674718184036,-0.275819681789319,0.681,0.639,1,0.042
"BCL2L2",0.809096476365979,-1.06496045528282,0.218,0.216,1,0.002
"ELK1",0.809392989571724,-0.516269926125752,0.362,0.345,1,0.017
"RANBP6",0.809512125932671,-0.731749104154561,0.186,0.187,1,-0.001
"C6orf48",0.809800077012667,0.811876823482633,0.109,0.112,1,-0.003
"LACC1",0.811470449501415,-0.502161470078306,0.239,0.244,1,-0.005
"TMEM106C",0.812108396734976,-0.266057724621525,0.221,0.214,1,0.00700000000000001
"CD63",0.812164560265346,0.304330982655789,0.234,0.238,1,-0.00399999999999998
"SGCB",0.81285053470002,-0.916053997525602,0.596,0.587,1,0.00900000000000001
"HMGB2",0.813135946079084,-0.379260559898941,0.149,0.15,1,-0.001
"SETMAR",0.813492941575567,-0.66874041623814,0.237,0.236,1,0.001
"CBLL1",0.813855379283128,-0.51901784353102,0.561,0.541,1,0.02
"HS2ST1",0.814443170877236,-0.257593354791413,0.941,0.913,1,0.0279999999999999
"C9orf78",0.814944084371056,-1.18480344801492,0.322,0.325,1,-0.003
"MSL3",0.814944983052648,-0.772387243043275,0.481,0.461,1,0.02
"TLR4",0.815819373447238,0.47753947104942,0.492,0.49,1,0.002
"LALBA",0.817196404680771,-0.750522996551771,0.194,0.197,1,-0.003
"SNRNP27",0.81735569605608,1.03589801694938,0.327,0.324,1,0.003
"COPS5",0.817453272036971,-1.95980051141844,0.479,0.448,1,0.031
"ISCA2",0.817650956118782,-2.65184757006869,0.146,0.148,1,-0.002
"RPP40",0.818392583803555,1.81976374973028,0.364,0.368,1,-0.004
"GARS",0.818800145505148,-0.274127757099726,0.824,0.836,1,-0.012
"SPRY2",0.819111935412312,-1.86730192443548,0.149,0.15,1,-0.001
"TXNDC2",0.81950253426873,-0.842879266835685,0.181,0.18,1,0.001
"NDN",0.820943557635866,-0.258423729777518,0.144,0.136,1,0.00799999999999998
"PAQR6",0.82170479226545,1.20754278339256,0.149,0.145,1,0.004
"INSYN2B",0.821752996167973,1.01273522259199,0.215,0.206,1,0.00900000000000001
"OLIG2",0.821869732207423,0.426972380470054,0.125,0.129,1,-0.004
"H2AFJ",0.822294511856021,1.4878423929374,0.17,0.163,1,0.00700000000000001
"TCTEX1D2",0.823377992007432,0.462204715489932,0.154,0.156,1,-0.002
"MAP1B",0.824137010846927,0.757521944109877,0.973,0.961,1,0.012
"FAM184A",0.827221410476465,-1.02233643353201,0.404,0.399,1,0.005
"THOC7",0.827338768221097,-0.58939618600596,0.654,0.633,1,0.021
"BDH2",0.82915026672251,-1.16981300688814,0.5,0.481,1,0.019
"CHMP2A",0.829374303609414,1.19952990531827,0.165,0.161,1,0.004
"SLC25A13",0.829867121777261,0.334674452229773,0.997,0.988,1,0.00900000000000001
"USP1",0.829952359263653,1.66768659490643,0.574,0.553,1,0.0209999999999999
"NRIP1",0.830303239601561,-0.378024729674852,0.894,0.863,1,0.031
"RNASE6",0.831866389840894,-0.457409459066232,0.136,0.13,1,0.006
"IFNGR1",0.831954812780194,0.344088313209891,0.657,0.651,1,0.006
"C1orf123",0.832446827154402,1.19496660875909,0.327,0.318,1,0.00900000000000001
"DTD1",0.833974150659633,0.506235861612239,0.731,0.706,1,0.025
"CYTL1",0.834679653739666,-0.251138794345806,0.205,0.207,1,-0.002
"TRA2B",0.834681363628698,0.483117515437004,0.673,0.644,1,0.029
"SERINC1",0.83802002536205,0.979969547063717,0.83,0.79,1,0.0399999999999999
"GTF2A1",0.838237492251909,-0.336891941255054,0.856,0.816,1,0.04
"C17orf58",0.838831785731931,-0.752163132046356,0.149,0.153,1,-0.004
"METTL17",0.839690410769756,-0.380697342137743,0.309,0.311,1,-0.002
"DCTN4",0.839791430108814,-0.29456445363283,0.931,0.896,1,0.035
"AC118553.2",0.83984218818017,-0.516248463516304,0.269,0.266,1,0.003
"B3GNT6",0.840022553762588,-0.29669423958927,0.221,0.221,1,0
"HLA-C",0.840505660638385,1.44711778956027,0.157,0.16,1,-0.003
"PUS7L",0.84062633272112,-0.315217671076099,0.816,0.8,1,0.0159999999999999
"HLA-A",0.841375072962091,1.11317035178068,0.215,0.219,1,-0.004
"ZNF433",0.842201589378756,1.04928670188078,0.242,0.244,1,-0.002
"ARL6IP1",0.842339266219764,0.705732538294978,0.274,0.268,1,0.006
"FUCA2",0.84271270743928,0.998531294887681,0.314,0.319,1,-0.005
"TIGAR",0.843229802805963,0.382893309894047,0.181,0.179,1,0.002
