"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EEF2KMT",5.41314024355487e-08,-0.369737178531838,0.327,0.233,0.00107196416243117
"GORASP1",5.43288066789024e-08,0.626463357199137,0.354,0.264,0.0010758733586623
"PHOSPHO1",5.43923212393007e-08,0.620604691629491,0.243,0.164,0.00107713113750187
"ESPL1",5.45261392464084e-08,0.447796663781291,0.617,0.543,0.00107978113549663
"PSMC3IP",5.48690532675991e-08,-0.72392962082613,0.258,0.178,0.00108657186185827
"CEP68",5.52888930098614e-08,-0.297993888644359,0.617,0.526,0.00109488594827428
"RAB33B",5.55180901219213e-08,0.312371562940145,0.735,0.65,0.00109942473868441
"ZNF513",5.59822926628606e-08,1.15856809680299,0.112,0.061,0.00110861734160263
"ST6GALNAC4",5.61940208570251e-08,-0.836266060247825,0.274,0.188,0.00111281019503167
"CDK20",5.62281473881906e-08,0.531171506474394,0.305,0.219,0.00111348600272834
"CTSL",5.63370894416503e-08,-1.35745521525649,0.347,0.254,0.001115643382213
"LETMD1",5.68080569655621e-08,0.353700866336575,0.616,0.505,0.00112496995208903
"ZSWIM1",5.72123696174286e-08,0.802579189992116,0.264,0.183,0.00113297655553394
"TTC25",5.73508542713084e-08,0.399109806671398,0.774,0.704,0.00113571896713472
"ITIH4",5.74986739551056e-08,2.11359468891934,0.106,0.056,0.00113864624033296
"NUDT18",5.79695806819982e-08,-1.00941720106617,0.101,0.052,0.00114797160624561
"PNPLA3",5.80336804858448e-08,0.396905682843532,0.712,0.626,0.00114924097466118
"OCSTAMP",5.80590070493958e-08,0.421931433157112,0.431,0.328,0.00114974251659919
"EBPL",5.82754846740505e-08,0.485227444270761,0.761,0.684,0.00115402942300022
"TFF2",5.84110368321718e-08,1.26061597401612,0.225,0.148,0.0011567137623875
"FLT4",5.87747728375574e-08,0.431446962070111,0.565,0.487,0.00116391682650215
"PHF23",5.8807219590288e-08,0.941894032725593,0.129,0.072,0.00116455936954647
"PDCL",5.90282154242783e-08,0.618618555943479,0.764,0.701,0.00116893575004698
"PHF5A",5.92197199106337e-08,0.63559211565291,0.508,0.398,0.00117272811339028
"NCR2",5.93118174813649e-08,0.254955755894458,0.488,0.395,0.00117455192158347
"SLC23A1",6.0262618118697e-08,0.755951431165224,0.532,0.428,0.00119338062660456
"MS4A10",6.04569424765453e-08,0.254719292868197,0.475,0.376,0.00119722883186303
"TMEM222",6.06843542768182e-08,-0.448339942085116,0.461,0.354,0.00120173226774383
"ACRBP",6.0863499448295e-08,0.800240450223082,0.355,0.26,0.00120527987957458
"RCC1",6.1009487317387e-08,0.496973412451953,0.719,0.645,0.00120817087734621
"PDLIM4",6.10946719800622e-08,0.453842471382437,0.18,0.112,0.00120985778922117
"NT5C3B",6.1132528241769e-08,1.12357623156037,0.503,0.391,0.00121060745677175
"MAGEA4",6.12748234189566e-08,0.525504803626045,0.18,0.113,0.0012134253281656
"SPEF1",6.13538602259964e-08,0.614180415768629,0.147,0.086,0.00121499049405541
"MROH6",6.14759788648115e-08,-0.463991520654868,0.146,0.085,0.00121740880945986
"IL6",6.20073654622886e-08,0.306575925685604,0.266,0.182,0.0012279318582497
"NKRF",6.22563061690177e-08,0.261153424617399,0.673,0.562,0.00123286163106506
"PRND",6.26082106184475e-08,0.525545308972514,0.31,0.222,0.00123983039487711
"PLPBP",6.30432277485637e-08,-0.399031376477436,0.655,0.555,0.00124844503910481
"MAMDC4",6.30502965067727e-08,1.11074408438581,0.191,0.122,0.00124858502172362
"AKAP2",6.31481237615504e-08,0.452926080100553,0.165,0.099,0.00125052229484998
"LCT",6.32315078191468e-08,0.447429319333028,0.79,0.729,0.00125217354934256
"CFAP100",6.32398807234465e-08,0.700878666319213,0.653,0.589,0.00125233935796641
"LGALS9B",6.32476802795577e-08,0.753506839900719,0.299,0.212,0.00125249381257608
"EFEMP2",6.34538633795827e-08,-0.948633776328313,0.177,0.111,0.00125657685650588
"PCYT1A",6.37390639264363e-08,-0.71110823322891,0.518,0.416,0.00126222468293522
"TUBA1A",6.37837241249372e-08,-0.584881242396851,0.689,0.723,0.00126310908884613
"GPR108",6.37980253703174e-08,-1.55712111877102,0.184,0.116,0.0012633922964084
"RBP3",6.4075432201917e-08,1.23980757433301,0.291,0.206,0.00126888578389456
"LARGE2",6.40931490833499e-08,0.378017796565228,0.177,0.11,0.00126923663129758
"TYMP",6.41850904685928e-08,1.2426077227747,0.127,0.072,0.00127105734654954
"UBE2D4",6.43708291348728e-08,0.629265740160684,0.664,0.553,0.00127473552935789
"YIPF2",6.47916215113402e-08,-0.293663929478666,0.188,0.12,0.00128306848078907
"SOX12",6.5422411619845e-08,-1.10386058759512,0.156,0.093,0.00129556001730779
"INHBB",6.56201924268807e-08,1.20561776046178,0.157,0.094,0.00129947667062952
"FCGR2B",6.60228165829186e-08,0.512591646395453,0.378,0.284,0.00130744983679154
"FCMR",6.60805278744693e-08,0.528511275907659,0.55,0.454,0.00130859269349812
"FLII",6.61453423706594e-08,-0.350643038358281,0.309,0.223,0.00130987621496617
"CDCA8",6.70071048241626e-08,0.552299245791028,0.64,0.547,0.00132694169683289
"ADGRG3",6.70566333092088e-08,1.01498367344194,0.439,0.342,0.00132792250942226
"TEF",6.72454020504526e-08,0.431331782164905,0.7,0.621,0.00133166069680511
"DCAF15",6.7985471961549e-08,0.94222009973132,0.224,0.15,0.00134631630125455
"CASC3",6.81796273458134e-08,0.438237814619228,0.868,0.808,0.00135016116032914
"TEX29",6.84148231115576e-08,0.352624209741462,0.584,0.491,0.00135481874207818
"TBRG4",6.86157150079593e-08,-0.291012665658529,0.371,0.278,0.00135879700430262
"CRELD1",7.04344470658737e-08,0.356539215811857,0.342,0.251,0.0013948133552455
"VWCE",7.04466245254346e-08,0.363768363007276,0.749,0.682,0.00139505450547718
"SLC6A20",7.04909079248143e-08,0.269176285819459,0.725,0.658,0.0013959314496351
"DISP2",7.05802802405256e-08,0.814925896945129,0.535,0.434,0.00139770128960313
"ZNF648",7.07658516602665e-08,0.34748885320863,0.297,0.209,0.00140137616042826
"AC093323.1",7.09026622059805e-08,-0.541398460194757,0.161,0.097,0.00140408541966503
"TMEM59L",7.14729935989646e-08,-0.474676263840226,0.36,0.265,0.0014153796922403
"HMGCS2",7.16723527508624e-08,0.371091731773947,0.646,0.542,0.00141932760152533
"KRT7",7.18316004841442e-08,0.537820378886514,0.385,0.29,0.00142248118438751
"DNAAF3",7.19387589214671e-08,0.78043783589254,0.118,0.064,0.00142460324292181
"DHRS3",7.19930586583194e-08,-0.39537767070442,0.786,0.719,0.0014256785406107
"KAT2A",7.22105020810763e-08,-0.60338672343395,0.243,0.162,0.00142998457271155
"RAB40A",7.2660212278851e-08,0.251517511176968,0.652,0.551,0.00143889018375809
"PNPLA5",7.27782130118074e-08,0.72350873354107,0.346,0.253,0.00144122695227282
"RPS6KB2",7.33472319539663e-08,-0.252857493183002,0.176,0.111,0.00145249523438439
"NANOS1",7.33899865093536e-08,-1.99465953083679,0.195,0.124,0.00145334190284473
"COL2A1",7.41035795802713e-08,0.40057056749635,0.54,0.455,0.00146747318642811
"ZG16",7.42132679676636e-08,0.370171801355539,0.348,0.256,0.00146964534556364
"FAM86B2",7.44384617038195e-08,1.26767711099766,0.127,0.072,0.00147410485712074
"PRR5-ARHGAP8",7.46432227035019e-08,0.664768196099058,0.492,0.395,0.00147815973919745
"HTR3A",7.46928591292651e-08,0.275773901026634,0.485,0.383,0.00147914268933684
"GRB7",7.4938617416013e-08,-0.586559335317173,0.216,0.142,0.0014840094406893
"UBAC1",7.52381440906826e-08,0.818014325935288,0.632,0.543,0.00148994096742779
"RABL2A",7.53556823129434e-08,-0.382484729696982,0.482,0.376,0.00149226857684322
"MAPK15",7.54096994928323e-08,-0.837999870680621,0.137,0.078,0.00149333827905656
"SLC24A2",7.55343509881261e-08,-0.684830453166749,0.995,0.996,0.00149580675261786
"TNFSF9",7.59644717033033e-08,0.93876368856318,0.141,0.082,0.00150432443314052
"POMT2",7.60393835186584e-08,0.602508853189922,0.768,0.713,0.00150580791181999
"GGT2",7.64037494977427e-08,0.675749762302916,0.311,0.223,0.0015130234513038
"BORCS8-MEF2B",7.65033849813891e-08,2.01888127248275,0.301,0.213,0.00151499653278645
"UPK3B",7.72343850447831e-08,0.51059870209269,0.133,0.077,0.00152947252704184
"CSNK1G2",7.75148351539998e-08,-0.366509975642546,0.53,0.438,0.00153502628055466
"TSEN54",7.75157566752161e-08,0.854285583482696,0.285,0.2,0.00153504452943931
"IGHMBP2",7.7543384326519e-08,0.674009055258253,0.769,0.698,0.00153559163981805
"WNT6",7.76366238027489e-08,0.84753213164245,0.331,0.244,0.00153743806116584
"GZF1",7.77543144764537e-08,0.263781947237604,0.373,0.279,0.00153976868957721
"LRRC4",7.7955370795189e-08,0.305449777129907,0.179,0.112,0.00154375020785713
"LRP3",7.81838718937826e-08,0.553419357123922,0.611,0.523,0.00154827521511258
"SLC35F2",7.84426843033096e-08,0.28632107914402,0.976,0.975,0.00155340047725844
"OTP",7.87577501604362e-08,0.563781952384157,0.276,0.192,0.00155963972642712
"BX276092.9",7.89218559947168e-08,0.527496058090799,0.209,0.135,0.00156288951426338
"KDM8",7.90817198130105e-08,0.278962926093155,0.467,0.367,0.00156605529745705
"SURF6",7.94475010532399e-08,-0.540574666065522,0.286,0.201,0.00157329886335731
"USF1",7.99039608131837e-08,0.30077607655182,0.29,0.206,0.00158233813598348
"MZB1",8.005502774356e-08,0.624366224912399,0.107,0.057,0.00158532971440572
"SRARP",8.03147406032532e-08,0.446520526500259,0.212,0.141,0.00159047280816622
"HOGA1",8.10344706180375e-08,-1.08709280320947,0.252,0.172,0.001604725621649
"MAB21L4",8.26780750562327e-08,0.262370598502565,0.234,0.158,0.00163727392033858
"ZIC4",8.30878051330549e-08,0.589536097925458,0.302,0.213,0.00164538780504989
"DLGAP3",8.31996250784565e-08,0.287589780671597,0.843,0.797,0.00164760217542867
"C6orf132",8.33575393446144e-08,0.402491136106516,0.738,0.665,0.0016507293516414
"LRRC14",8.36061017757797e-08,0.409427772541598,0.141,0.083,0.00165565163346577
"CST5",8.3881188334164e-08,0.473371551721449,0.186,0.119,0.00166109917258145
"SRCAP",8.46695569250352e-08,0.606818513709455,0.391,0.292,0.00167671123578647
"B4GALNT4",8.48612810807238e-08,0.62472685331832,0.215,0.142,0.00168050794924157
"PACSIN1",8.49416687556666e-08,0.541730500106747,0.845,0.806,0.00168209986636847
"UNC13A",8.50055318811337e-08,0.445944312469134,0.877,0.837,0.00168336454784209
"UBAC2",8.51330781515475e-08,0.283240492073329,0.984,0.979,0.0016858903466351
"GSDME",8.54398205275467e-08,0.597743813076127,0.853,0.817,0.00169196476590701
"POTEB2",8.54463746594332e-08,0.648981522537572,0.134,0.076,0.00169209455738076
"TNFAIP1",8.54996115183887e-08,-0.636592896295726,0.345,0.255,0.00169314880689865
"MYL10",8.63401191318065e-08,0.717629467904561,0.392,0.3,0.00170979337916716
"GPSM3",8.684647473385e-08,-0.51229305095666,0.161,0.098,0.00171982073915443
"DUSP9",8.69166305252904e-08,0.521416445611896,0.166,0.101,0.00172121003429233
"HAUS4",8.69922756050573e-08,-0.865734909708596,0.225,0.15,0.00172270803380695
"APOL1",8.75576956061466e-08,0.461844597921855,0.533,0.43,0.00173390504608852
"CAMSAP3",8.81331673757882e-08,0.394304479932137,0.392,0.302,0.00174530111354273
"GM2A",8.8348829144108e-08,0.753714255490857,0.812,0.773,0.00174957186354077
"AC097625.1",8.86120190837348e-08,0.438437070678537,0.331,0.239,0.0017547838139152
"IRGC",8.90100623740763e-08,0.677526501275505,0.187,0.119,0.00176266626519383
"ONECUT2",8.94133186013981e-08,0.3639293194869,0.88,0.837,0.00177065194826349
"NDUFS2",8.95880759942519e-08,-0.718156626770098,0.591,0.489,0.00177411266891417
"PPP1R26",8.98883496593856e-08,0.774591305584333,0.266,0.187,0.00178005898830481
"CDHR5",9.01621767152934e-08,0.453285534463007,0.184,0.117,0.00178548158549295
"GATC",9.10646641485166e-08,-1.02122391981016,0.241,0.162,0.00180335354413307
"GPKOW",9.18951737951612e-08,-0.307976756645331,0.397,0.296,0.00181980012666558
"MAP6",9.18999525454503e-08,0.282481912889948,0.909,0.882,0.00181989476025755
"ETV4",9.32557144803581e-08,0.802935907968233,0.205,0.135,0.00184674291385453
"SLC35G6",9.3275530765513e-08,-0.664155475959614,0.101,0.052,0.00184713533574945
"ULBP3",9.33359585599932e-08,0.407502286081908,0.236,0.16,0.00184833198736355
"FSD1",9.39793571300797e-08,-0.532496046065694,0.577,0.479,0.00186107320924697
"ACKR3",9.40124834798511e-08,0.255557271261512,0.424,0.332,0.00186172921035149
"RILPL2",9.49737874206818e-08,0.387641209387031,0.765,0.691,0.00188076591229176
"TRIB3",9.56853900119238e-08,0.26036842112403,0.735,0.668,0.00189485777840613
"GGA2",9.57316249913685e-08,0.501345249435845,0.905,0.87,0.00189577336970407
"PANX3",9.59555535042585e-08,0.356096081617546,0.468,0.375,0.00190020782604483
"NECAP2",9.62611699210533e-08,0.518942218506394,0.625,0.51,0.00190625994794662
"C6orf223",9.62755992042156e-08,0.852278391028682,0.137,0.079,0.00190654569104108
"PPP1R1A",9.63180163044788e-08,0.375370566087651,0.34,0.251,0.00190738567687759
"RASSF1",9.6715412774573e-08,-0.31899145422556,0.324,0.233,0.00191525531917487
"HDAC6",9.67467928871484e-08,-0.79983273215073,0.59,0.493,0.0019158767395442
"HNRNPAB",9.7694173074965e-08,-0.873174256208897,0.223,0.15,0.00193463770940353
"PTGIR",9.77363142022275e-08,0.590045515861002,0.148,0.087,0.00193547223014671
"AGER",9.80617816523533e-08,1.76970007840142,0.138,0.08,0.00194191746206155
"FABP1",9.93121623647522e-08,0.71256145738141,0.284,0.198,0.00196667875130919
"KBTBD12",1.00320353342892e-07,0.375802259694563,0.381,0.288,0.00198664395724929
"VSIG10L2",1.00568872173897e-07,0.306401801132875,0.275,0.199,0.00199156537565969
"YKT6",1.0149264648659e-07,-0.523455607508163,0.452,0.36,0.00200985887837394
"FDPS",1.01911707089552e-07,-0.253650969850152,0.441,0.339,0.00201815753549441
"CTSH",1.02635615984281e-07,0.270841257770991,0.602,0.503,0.00203249310333672
"ZNF324B",1.02654189973071e-07,0.631472298995392,0.166,0.101,0.00203286092403672
"HSPA12B",1.02969417513711e-07,1.05586215829824,0.411,0.323,0.00203910337502401
"GPR3",1.03626047227902e-07,1.88870414147555,0.115,0.063,0.00205210661325414
"UBE2F-SCLY",1.03738918979125e-07,-0.315390884224203,0.665,0.571,0.0020543418125436
"ZC3H4",1.03760979341645e-07,0.417033509821832,0.785,0.73,0.00205477867390259
"SPINT1",1.03854811877284e-07,0.37751860379035,0.427,0.331,0.00205663683960586
"SCGB1A1",1.0409047302877e-07,0.285010803296626,0.555,0.463,0.00206130363738873
"MOBP",1.04187736539094e-07,-0.552805780041411,0.956,0.941,0.00206322974668367
"CAMTA2",1.04677248092101e-07,0.476787025583636,0.481,0.385,0.00207292354396788
"C6orf203",1.04821976178027e-07,0.321813046800547,0.71,0.639,0.00207578959425347
"ATP1A3",1.0490629405069e-07,0.817226621602159,0.234,0.159,0.00207745934108582
"EIF1AD",1.04938866565435e-07,-0.488644169336673,0.283,0.199,0.00207810437459532
"PRR15",1.06070298276736e-07,0.274390827484845,0.138,0.081,0.0021005101167742
"PADI3",1.06476614416332e-07,0.355736536809433,0.698,0.633,0.00210855639528662
"FAM53C",1.07143343644391e-07,0.827398178159719,0.432,0.336,0.00212175963418988
"CD79A",1.07280652576417e-07,0.455938551138003,0.138,0.08,0.00212447876297079
"TBC1D7",1.07580404816183e-07,0.257375752042564,0.778,0.715,0.00213041475657488
"MPO",1.07602389751746e-07,0.270269831209125,0.349,0.26,0.00213085012425383
"CD320",1.08010391686733e-07,0.79289908055668,0.24,0.164,0.00213892978657237
"FNDC1",1.08253323634738e-07,0.354782206881284,0.938,0.912,0.00214374056793872
"NLE1",1.08290731407889e-07,0.746382981483364,0.439,0.343,0.00214448135407043
"CDKN2D",1.08500083915468e-07,-0.981034670000356,0.104,0.055,0.00214862716177801
"DHH",1.09586999991249e-07,0.3810380718801,0.231,0.155,0.00217015136082671
"NOM1",1.11333403514422e-07,0.900064850773178,0.636,0.548,0.00220473538979609
"FIGNL2",1.12934160287432e-07,0.817854340547973,0.228,0.153,0.00223643517617203
"ZNF385C",1.12937015367538e-07,0.411979990437809,0.794,0.738,0.00223649171532335
"CD300C",1.1338820493383e-07,0.34448611335523,0.224,0.151,0.00224542662230463
"CLDN15",1.14196852359081e-07,0.677073212148673,0.212,0.139,0.00226144026726688
"SPDEF",1.14244164599914e-07,0.384899799929741,0.351,0.266,0.0022623771915721
"ZNF835",1.14544860830443e-07,0.811589962264298,0.323,0.238,0.00226833187902526
"GTPBP3",1.1462575899606e-07,0.534570457504486,0.215,0.14,0.00226993390539898
"FECH",1.14772203348385e-07,0.277256238434392,0.808,0.737,0.00227283394290807
"RAP2B",1.14991701535162e-07,-0.431206013154993,0.366,0.275,0.0022771806655008
"GOLGA8T",1.16150195641854e-07,1.01819761555683,0.164,0.1,0.00230012232429564
"EVPL",1.16763824064206e-07,0.450490119684372,0.382,0.294,0.00231227400794347
"RPUSD1",1.1719421605931e-07,0.922454405095666,0.101,0.053,0.00232079706062251
"ISG20L2",1.17281626678242e-07,0.307423357713127,0.283,0.199,0.00232252805310923
"PPIF",1.1736110872125e-07,-0.734579940217738,0.279,0.194,0.00232410203600691
"WTIP",1.17648429301975e-07,0.334134670664926,0.603,0.52,0.00232979184546701
"PANX2",1.1794982185103e-07,-0.41922045014984,0.194,0.124,0.00233576032211595
"ISLR2",1.18223722906467e-07,0.424773759341765,0.69,0.609,0.00234118438471677
"SLC35G1",1.18252550424662e-07,0.435702531679253,0.909,0.871,0.00234175525605958
"C1RL",1.18388863887679e-07,0.962988480319645,0.527,0.427,0.00234445467156771
"ZNF839",1.20555522614272e-07,0.270601453368047,0.619,0.535,0.00238736101433043
"NACC1",1.21475381396665e-07,0.781522615925463,0.47,0.379,0.00240557697779815
"CLN8",1.21875487834463e-07,0.49847743522818,0.441,0.343,0.00241350028558587
"LTK",1.2266163132023e-07,0.685920991817592,0.294,0.212,0.00242906828503451
"STRIP2",1.23444009307272e-07,0.507436520567332,0.889,0.853,0.00244456171631191
"SPANXN5",1.23567733423202e-07,0.637959682937926,0.184,0.118,0.00244701182497966
"GGN",1.23744575714593e-07,0.250033280895143,0.104,0.055,0.00245051383287608
"TAC3",1.24422195363488e-07,0.464625240195665,0.567,0.473,0.00246393273478315
"IGLL1",1.24772148726193e-07,0.375874386821668,0.264,0.184,0.0024708628612248
"IFRD2",1.25041235456356e-07,2.14473038676334,0.147,0.09,0.00247619158574222
"EPX",1.25190496619405e-07,0.397404255920923,0.406,0.31,0.00247914740455408
"TUSC2",1.25224923412925e-07,-1.32485369108739,0.211,0.138,0.00247982915834615
"ZIC3",1.25449714524555e-07,0.518549214566701,0.219,0.146,0.00248428069672975
"FAM200A",1.25486575533508e-07,0.292223006435088,0.511,0.413,0.00248501065529005
"DDX56",1.25560841275732e-07,-1.03502906205516,0.325,0.239,0.00248648133978332
"MDH2",1.25917943862976e-07,0.677308401524701,0.555,0.458,0.00249355304231851
"WDR18",1.26135694319508e-07,1.158754357456,0.255,0.177,0.00249786515460921
"PIPOX",1.26183678367646e-07,0.265565735479296,0.815,0.78,0.0024988153827145
"KCP",1.26235651071497e-07,0.383927233997597,0.555,0.481,0.00249984459816886
"FOSB",1.27897723070064e-07,0.995202679448234,0.175,0.11,0.00253275860995648
"SLC2A10",1.28470404326217e-07,0.514222144882369,0.737,0.663,0.00254409941687207
"SOWAHB",1.29159155560564e-07,1.16084275586072,0.163,0.1,0.00255773875756585
"RNF212",1.29219675604945e-07,0.417993413354861,0.793,0.72,0.00255893723600473
"SCML1",1.29370164883588e-07,-0.314276181640223,0.492,0.386,0.0025619173751897
"KLC3",1.29832614757084e-07,0.315201122015648,0.529,0.434,0.00257107527003453
"SRPK3",1.30021865434463e-07,-1.05481475111742,0.136,0.079,0.00257482300119866
"THEGL",1.3013685599283e-07,0.289590058015066,0.946,0.922,0.00257710015922601
"CUL9",1.30234642288586e-07,0.298535932858318,0.742,0.682,0.00257903662124087
"ABCC6",1.30239107080327e-07,0.274526614536171,0.874,0.817,0.00257912503751171
"NFKB2",1.30550175934723e-07,0.294242921665138,0.183,0.117,0.00258528513403531
"BCL2L12",1.31020691345718e-07,-0.351969239961629,0.289,0.208,0.00259460275071926
"ACKR1",1.31461496768568e-07,-0.34101643296392,0.138,0.08,0.00260333202050796
"SREBF1",1.31479451955507e-07,-0.291826471269243,0.517,0.407,0.0026036875870749
"ANO9",1.33054933086331e-07,0.442777979618846,0.359,0.272,0.00263488683990862
"MCAM",1.33261154107191e-07,-1.05814304105819,0.347,0.257,0.00263897063478471
"CD151",1.33423382173155e-07,-0.376676474065888,0.15,0.09,0.00264218323717499
