"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF696",6.32741929971275e-09,0.59062069794676,0.213,0.132,0.000125301884392212
"LRCOL1",6.46037406863328e-09,0.331347333813281,0.227,0.144,0.000127934787681145
"NR2F2",6.47872277167991e-09,0.609951345217544,0.349,0.248,0.000128298147047577
"DAGLB",6.49355137956198e-09,0.379929439395305,0.8,0.714,0.000128591797969466
"ZMIZ2",6.52738961240054e-09,0.699102053259933,0.469,0.359,0.000129261896494368
"SRRM5",6.5777189934489e-09,0.287362455540667,0.386,0.283,0.000130258569227269
"PLCH2",6.58518625710615e-09,0.563801780260304,0.523,0.426,0.000130406443449473
"SEMA4C",6.60387374445442e-09,0.65376725703107,0.258,0.169,0.000130776511761431
"NPHP4",6.60410332283649e-09,0.304910631873169,0.91,0.887,0.000130781058102131
"ZNF473",6.61768861512576e-09,0.259769966684027,0.683,0.575,0.000131050087645335
"RADIL",6.65758504458135e-09,0.338632666536412,0.873,0.829,0.000131840156637844
"TOMM40",6.71025672295397e-09,0.85609394363577,0.39,0.286,0.000132883213884657
"GDF6",6.81435796430361e-09,0.625624530383781,0.447,0.341,0.000134944730767104
"GCAT",6.82943003886527e-09,0.933983613869648,0.357,0.256,0.000135243203059649
"SLC22A8",6.84189820915264e-09,0.437130619315983,0.664,0.561,0.00013549011023585
"STOML1",6.98183469924731e-09,0.325980833108178,0.455,0.346,0.000138261272549195
"CACTIN",6.98533705756833e-09,0.890842223769311,0.283,0.19,0.000138330629751026
"POC1A",7.01454556659528e-09,0.43140789877834,0.837,0.788,0.000138909045855286
"TCEA2",7.22067200917929e-09,0.665817143245917,0.395,0.29,0.000142990967797777
"CBARP",7.23481587828797e-09,1.57871582046837,0.129,0.065,0.000143271058837737
"TBX22",7.23577541348342e-09,0.333423197985566,0.519,0.409,0.000143290060513212
"STRIP2",7.3754893587793e-09,0.507436520567332,0.889,0.853,0.000146056815771906
"SLC34A3",7.43536049843048e-09,0.348360507755674,0.115,0.057,0.000147242443950419
"PDK2",7.44913589054402e-09,1.58692329915975,0.312,0.218,0.000147515238040443
"IFFO2",7.46226711260396e-09,0.35057394142893,0.617,0.51,0.000147775275630896
"GFRA1",7.49878264315744e-09,0.259116069178672,0.973,0.972,0.000148498392682447
"ZSCAN22",7.57584931143396e-09,0.371460617988078,0.528,0.422,0.000150024543914327
"PPP1R37",7.6089464352765e-09,0.376391536672848,0.256,0.168,0.000150679966257781
"AJAP1",7.70350825016546e-09,0.395265683248316,0.892,0.854,0.000152552573878027
"KLHL6",7.73949926336755e-09,0.355117940623484,0.884,0.84,0.000153265303912468
"RHOD",7.78463426101314e-09,0.430527151525412,0.454,0.346,0.000154159112270843
"ADA",7.82186391086035e-09,0.39334681192712,0.608,0.498,0.000154896371026768
"PEX11G",7.83219006712648e-09,0.374809649324599,0.506,0.397,0.000155100859899306
"GATD3B",7.87860338038319e-09,0.994778726059991,0.267,0.177,0.000156019982741728
"S100A7L2",7.99014523538044e-09,0.750116181198285,0.198,0.119,0.000158228846096239
"SPANXN1",8.19196782160558e-09,1.13439225539468,0.414,0.31,0.000162225538771255
"KCNN4",8.29173591280147e-09,0.446408013369178,0.385,0.281,0.000164201246281208
"KCNG2",8.30044633873768e-09,0.500360394767783,0.572,0.463,0.000164373738846022
"ENG",8.34955080380651e-09,0.443141764530044,0.655,0.553,0.00016534615456778
"CROCC",8.40726501492751e-09,0.251952827491207,0.963,0.953,0.000166489069090609
"SAPCD2",8.63843063335761e-09,0.588115566422892,0.214,0.132,0.000171066841832381
"PDGFRB",8.66408404404721e-09,0.333103499887864,0.614,0.508,0.000171574856324267
"DDX39A",8.71166960450979e-09,0.404211808759977,0.371,0.269,0.000172517193178107
"PITPNM2",8.75243417274628e-09,0.270793856465876,0.953,0.935,0.000173324453922895
"HJURP",8.77456231554486e-09,0.264778664026855,0.587,0.478,0.000173762657534735
"LPCAT1",8.78948469088276e-09,0.320874780136347,0.656,0.564,0.000174058165333551
"L3MBTL2",8.84410235071249e-09,0.439287661563676,0.59,0.48,0.000175139758851159
"RASGRP2",8.88669480671502e-09,0.724228344372836,0.44,0.333,0.000175983217257378
"CDH26",8.93310644604925e-09,0.30944061403606,0.907,0.878,0.000176902306951113
"METTL13",8.95274251493641e-09,0.575637528746104,0.755,0.664,0.000177291160023286
"ITGA10",9.16594598002403e-09,0.706861959973217,0.562,0.454,0.000181513228242416
"MRPS18A",9.19596973464115e-09,0.39618562074296,0.52,0.411,0.000182107788655099
"EME1",9.269991041972e-09,0.577689064332109,0.3,0.206,0.000183573632604172
"LDHD",9.43876471967596e-09,0.551392614982671,0.154,0.085,0.000186915857743743
"SOST",9.47446747044968e-09,0.972449096751086,0.196,0.118,0.000187622879317315
"DUX4",9.59776771718672e-09,0.317249151865169,0.921,0.9,0.000190064594103449
"C16orf71",9.60416426732145e-09,0.469957037552408,0.192,0.115,0.000190191264985767
"FBLN2",9.60532292294611e-09,0.408373888086156,0.821,0.779,0.000190214209843102
"NKX6-1",9.64218066948277e-09,0.929712318136078,0.197,0.119,0.000190944103797767
"ZACN",9.91402450706723e-09,0.47500834791092,0.215,0.135,0.000196327427313452
"DCHS1",9.9315059703897e-09,0.420324463369018,0.611,0.505,0.000196673612731627
"SKOR1",1.00500343286126e-08,0.419235883365257,0.208,0.128,0.000199020829809515
"NAT8L",1.00692392636842e-08,0.892469679933615,0.202,0.127,0.000199401145138739
"KDELR1",1.00702597298082e-08,2.06601036646143,0.38,0.287,0.000199421353429392
"MLNR",1.01049830798958e-08,0.661765497195675,0.108,0.053,0.000200108979931176
"BTNL9",1.01250594859329e-08,0.628015499568443,0.528,0.421,0.000200506552999929
"SHF",1.01422051721754e-08,0.488566057433806,0.253,0.165,0.00020084608902459
"TLCD2",1.03697517251117e-08,0.378100050892642,0.44,0.335,0.000205352193412388
"ZDHHC8",1.0409263708529e-08,0.527399998281456,0.304,0.209,0.000206134649220001
"OR2V1",1.04779151799512e-08,0.254598167957083,0.381,0.288,0.000207494154308574
"TMEM179",1.0480721727821e-08,0.332850419828418,0.886,0.831,0.00020754973237604
"MMEL1",1.05681364486264e-08,0.572108711596643,0.635,0.538,0.000209280806092148
"PILRB",1.05721051099884e-08,0.899299027262671,0.147,0.079,0.000209359397493101
"MEX3D",1.06027603315158e-08,0.69001888530545,0.343,0.244,0.000209966462845008
"PCSK4",1.06226315530201e-08,0.441838030001773,0.246,0.16,0.000210359972644456
"EPN1",1.0865142960493e-08,0.504390255507129,0.634,0.527,0.000215162426046643
"BTBD17",1.10832152679532e-08,0.483194657362861,0.184,0.109,0.000219480911951277
"PKDREJ",1.11544766964519e-08,0.661689094686695,0.304,0.209,0.000220892102019836
"ANKRD9",1.12121546597792e-08,1.00805866581739,0.251,0.164,0.000222034298727607
"GOLT1A",1.12352802190091e-08,0.369061727727593,0.52,0.411,0.000222492254177037
"KCNIP2",1.12991463064518e-08,0.658658735864882,0.358,0.259,0.000223756994306664
"ARHGDIG",1.13132709833054e-08,0.978622336302981,0.191,0.114,0.000224036705282397
"CCDC163",1.13236726446326e-08,0.685841316273893,0.288,0.196,0.00022424268938166
"GPR132",1.13261204136282e-08,0.477875145723442,0.406,0.303,0.000224291162551079
"AC068533.4",1.136835593333e-08,0.407451380587007,0.69,0.586,0.000225127552547735
"SGTA",1.13736967388747e-08,0.379979285372758,0.497,0.388,0.000225233316519935
"AMHR2",1.14414919066878e-08,0.47563126723572,0.317,0.221,0.000226575864228139
"RABGGTA",1.14619344293403e-08,0.557410673092331,0.222,0.14,0.000226980687504225
"WDR1",1.14690654594998e-08,0.335275041556709,0.587,0.479,0.000227121903294474
"RYR1",1.14782177334481e-08,0.470480058256614,0.947,0.928,0.000227303145775472
"CHRDL2",1.15692421537264e-08,0.277884880947772,0.645,0.542,0.000229105702370244
"SMUG1",1.15792885618783e-08,0.34945791898357,0.711,0.617,0.000229304651390877
"HEYL",1.16050867471501e-08,0.309225150757519,0.465,0.358,0.000229815532853814
"TBX4",1.16888337296279e-08,0.45685591322372,0.566,0.458,0.000231473974347822
"AC131160.1",1.17041273737152e-08,0.817473895618662,0.142,0.076,0.000231776834381681
"PRDM11",1.19492853338706e-08,0.318559268074731,0.94,0.915,0.000236631697466639
"CASZ1",1.19936863408237e-08,0.30097237296965,0.846,0.791,0.000237510970607331
"ZNF516",1.20385424661274e-08,0.332885893739566,0.912,0.886,0.000238399256456721
"ULBP1",1.21762356378996e-08,0.27049838892791,0.333,0.236,0.000241125994337326
"SUV39H1",1.22636263691344e-08,2.41833283679868,0.197,0.121,0.000242856592987968
"BMP15",1.2399769810133e-08,0.686006600047883,0.316,0.223,0.000245552641550063
"C13orf42",1.24324370673726e-08,0.262136513257967,0.949,0.934,0.000246199551245179
"NKAIN4",1.24378876071418e-08,0.961540929297219,0.389,0.286,0.000246307488284229
"GAGE10",1.25355899500559e-08,0.449413601012274,0.5,0.392,0.000248242287780957
"RHO",1.26362678437526e-08,0.313150086962159,0.238,0.156,0.000250236012109832
"NFE2L1",1.26463482370163e-08,0.316144055398279,0.418,0.314,0.000250435634137633
"ERGIC1",1.26809837636068e-08,0.358771750754246,0.909,0.873,0.000251121521470706
"YPEL4",1.28441401849525e-08,0.331447922501021,0.177,0.104,0.000254352508082615
"TTC16",1.29100878802547e-08,1.89769964371445,0.228,0.146,0.000255658470292684
"C22orf46",1.30077117196575e-08,1.07965067795478,0.404,0.306,0.000257591715184377
"WNT7B",1.31054897522955e-08,0.547168797400848,0.57,0.473,0.000259528013564707
"C11orf24",1.32264254209484e-08,0.289931721262932,0.34,0.243,0.00026192290261104
"TCN2",1.34524447137399e-08,0.590957056563944,0.579,0.472,0.000266398762666192
"RAI1",1.34638280347908e-08,0.390709894156523,0.76,0.681,0.000266624186572962
"NAIF1",1.34748886181181e-08,1.40943041943201,0.264,0.176,0.000266843219304592
"SLC35F2",1.35842264415806e-08,0.28632107914402,0.976,0.975,0.00026900843622262
"CSF3R",1.36169191899733e-08,0.380783452281428,0.527,0.42,0.000269655850719041
"CLRN2",1.36771846284828e-08,0.622517551995128,0.497,0.389,0.000270849287197844
"PRRG3",1.38969376552762e-08,0.382992698253264,0.304,0.213,0.000275201056387434
"AC009119.2",1.42005530327919e-08,0.635006042120045,0.419,0.314,0.000281213551708377
"UPK3A",1.43959294820912e-08,0.475572115622118,0.377,0.276,0.000285082591533852
"CYP27B1",1.44665011348416e-08,0.406107882373546,0.212,0.132,0.000286480121973268
"PVALEF",1.46847480209244e-08,0.261416104171664,0.405,0.302,0.000290802065058365
"MSI1",1.46934190150399e-08,0.53348281100133,0.555,0.449,0.000290973776754836
"ADPRHL1",1.50010777262839e-08,0.25703138304469,0.661,0.564,0.0002970663422136
"PHF13",1.50025826467632e-08,1.37564523230285,0.324,0.228,0.000297096144153852
"STRN4",1.52623645898094e-08,0.870365029495795,0.514,0.408,0.000302240605971996
"TEAD3",1.52678692572991e-08,0.548004918377841,0.428,0.323,0.000302349614902294
"CHAT",1.52852989111611e-08,0.510858717207598,0.757,0.686,0.000302694774337724
"CACNA1G",1.53749565906392e-08,0.321558496932756,0.614,0.508,0.000304470265364429
"MCF2",1.56826670046991e-08,0.308541098252725,0.948,0.942,0.000310563854694055
"WISP1",1.57323538235595e-08,0.467185658944631,0.709,0.611,0.000311547802767949
"GLOD5",1.576050496462e-08,0.389826611804609,0.573,0.465,0.000312105279814369
"IL6",1.58173774936931e-08,0.306575925685604,0.266,0.182,0.000313231526507604
"FAM83C",1.58985044366103e-08,1.12627622509131,0.198,0.121,0.000314838083358195
"FAAP100",1.59825462867526e-08,1.7972227194505,0.282,0.192,0.000316502364116562
"JMJD4",1.63669269251495e-08,1.51399526434032,0.115,0.056,0.000324114253898735
"ARHGAP27",1.64056774436543e-08,0.626234791886815,0.675,0.581,0.000324881630416687
"F9",1.6440619428226e-08,0.603815328551757,0.723,0.623,0.00032557358653716
"CBLN3",1.65741555917116e-08,2.28508467743673,0.144,0.078,0.000328218003182664
"LTBP4",1.68630230439923e-08,0.337180994159092,0.591,0.483,0.000333938445340179
"ALPK2",1.68900386239527e-08,0.257720471202833,0.961,0.959,0.000334473434870135
"EMILIN3",1.69608897527926e-08,2.47080111653753,0.194,0.122,0.000335876499774552
"LAG3",1.70417576897669e-08,0.580834583407301,0.17,0.1,0.000337477927530455
"SWI5",1.71689604271539e-08,0.361641525589721,0.512,0.405,0.000339996923338929
"DAND5",1.72855093209953e-08,0.91623458819122,0.459,0.355,0.000342304941083669
"ADAM15",1.73698637141219e-08,0.561211790501844,0.288,0.197,0.000343975411130756
"UNC119B",1.73824274433962e-08,0.338189970770614,0.491,0.383,0.000344224210661575
"NEIL1",1.75896890767948e-08,0.824513320181948,0.263,0.175,0.000348328612787767
"APEH",1.76393654442179e-08,0.616279884655841,0.29,0.198,0.000349312353891847
"SULT1A1",1.76458438705579e-08,0.922570649429814,0.534,0.426,0.000349440646168658
"ENC1",1.76785818565863e-08,0.40261062981318,0.516,0.409,0.000350088956505979
"AMER1",1.78008701980196e-08,0.602032013106864,0.464,0.358,0.000352510632531382
"COL11A2",1.78207352637097e-08,0.561143165651038,0.469,0.362,0.000352904020427242
"FRMD1",1.80130862802028e-08,0.36661542127172,0.543,0.437,0.000356713147606855
"CD247",1.80473936144109e-08,0.42723655512175,0.885,0.852,0.000357392535746178
"NOTCH1",1.81854704989426e-08,0.623306906886579,0.468,0.361,0.00036012687229056
"SFTA2",1.8221295532864e-08,0.944444848312162,0.194,0.118,0.000360836315437305
"MGAT5B",1.82414532538148e-08,0.363428693413557,0.824,0.762,0.000361235498785295
"COQ8B",1.82893323304265e-08,0.269036276557797,0.642,0.535,0.000362183648139436
"SMIM5",1.83919307203932e-08,0.768487131871523,0.167,0.096,0.000364215404055946
"CARD14",1.84044424425227e-08,0.279607006152419,0.655,0.549,0.000364463173689278
"PWWP2B",1.84645573476237e-08,0.897665779865565,0.306,0.213,0.000365653629154992
"CNGA3",1.84803298736418e-08,0.450721459164395,0.783,0.7,0.000365965972487729
"ARSG",1.84824536539103e-08,0.277813773223349,0.967,0.963,0.000366008029708385
"METTL27",1.85288209146994e-08,0.382060090465547,0.242,0.158,0.000366926240573793
"LMNB2",1.85707347180197e-08,0.31150420124234,0.404,0.301,0.000367756259620944
"PDPK1",1.8584600828391e-08,0.281786233109287,0.662,0.56,0.000368030850204627
"CNTFR",1.881111134927e-08,0.283109925470618,0.442,0.338,0.000372516438049593
"CNN1",1.88476625265211e-08,0.86223847690166,0.369,0.269,0.000373240261012698
"ANXA6",1.90901340809602e-08,0.559422667822161,0.792,0.731,0.000378041925205255
"STXBP2",1.91253210254269e-08,0.670878710951721,0.188,0.113,0.00037873873226653
"ZBTB6",1.93106022427585e-08,0.496979447918324,0.273,0.184,0.000382407856213347
"KCNQ4",1.93108718603202e-08,0.379469758870616,0.66,0.571,0.000382413195449921
"RAB7B",1.93454550515296e-08,0.546119303863339,0.583,0.483,0.00038309804638544
"CHRND",1.95269787029255e-08,0.670895373450102,0.29,0.199,0.000386692759254034
"SPEM3",1.96561751433921e-08,1.09302989533134,0.167,0.096,0.000389251236364593
"ATP2A3",1.96835899384241e-08,0.475482382522578,0.617,0.515,0.000389794131550612
"NXPH4",1.97792944219088e-08,0.912011374526622,0.2,0.123,0.000391689367437061
"SMIM1",1.9933995710265e-08,0.799104291367003,0.122,0.062,0.000394752917050378
"SLC22A12",2.00866577773519e-08,0.789840850167945,0.272,0.184,0.0003977760839649
"CSAD",2.01803946454866e-08,0.52447151294969,0.688,0.585,0.000399632355164572
"SP2",2.02260848636414e-08,1.47153856995552,0.36,0.261,0.00040053715855469
"PTCRA",2.02520146230878e-08,0.500403880794999,0.465,0.359,0.000401050645581009
"VSX2",2.02884419588883e-08,0.459124282053322,0.51,0.404,0.000401772016111865
"LENG1",2.03243336044205e-08,0.335551556580294,0.177,0.106,0.000402482778368339
"P2RX6",2.07182946129814e-08,0.321422304956074,0.373,0.274,0.000410284388220871
"FXYD2",2.07623178991892e-08,1.00501827530105,0.22,0.14,0.000411156181357644
"IGF2R",2.07751558712582e-08,0.256993653586189,0.961,0.947,0.000411410411718526
"HR",2.08531257164005e-08,0.558847734872466,0.327,0.232,0.00041295444856188
"EBF4",2.10733505530802e-08,0.337297080736277,0.874,0.826,0.000417315561002647
"AC087289.3",2.11118831208003e-08,0.624245106923151,0.206,0.128,0.000418078621441209
"MUC3A",2.11201280159313e-08,0.51538438323466,0.708,0.616,0.000418241895099487
"MAP7D3",2.12138980664975e-08,0.360854264553527,0.829,0.744,0.000420098823410851
"FXYD5",2.1220822960404e-08,0.724237688979532,0.518,0.411,0.00042023595708488
"SPTBN4",2.1221398526918e-08,0.362297198267209,0.937,0.904,0.000420247355028557
"AQP10",2.13720187162256e-08,0.956087684904514,0.233,0.15,0.000423230086637416
"SSU72",2.1601059137481e-08,0.547201360985165,0.675,0.572,0.000427765774099536
"INSYN1",2.16658744380929e-08,0.256049853001233,0.447,0.343,0.000429049311497553
"OSR1",2.179795744327e-08,0.627832524691669,0.192,0.117,0.000431664951249077
"TOR1A",2.19069525679307e-08,0.908776284560926,0.438,0.334,0.000433823381702731
"SCGB1D1",2.19853132643404e-08,0.471847011201351,0.215,0.138,0.000435375158573734
"CHRNE",2.22446078918168e-08,0.487493948128189,0.801,0.74,0.000440509970081648
"DNASE2B",2.2285105008131e-08,0.539424500108288,0.605,0.505,0.000441311934476019
"RTL3",2.22851659317965e-08,0.681238798807068,0.188,0.114,0.000441313140947367
"ARID3C",2.23631176895056e-08,0.458392293174795,0.204,0.127,0.000442856819605279
"AC020915.1",2.25250538078474e-08,1.08510641728887,0.13,0.068,0.000446063640556802
"LGR6",2.26995579090076e-08,0.370915796623892,0.922,0.913,0.000449519345272078
"BMP1",2.27680093473601e-08,0.768034026331283,0.62,0.52,0.000450874889105773
"TANC1",2.29932154861798e-08,0.309978187769651,0.989,0.989,0.000455334646272819
"SLC43A1",2.30377972603796e-08,0.531680311876182,0.65,0.555,0.000456217499147298
"GPR173",2.30453316369416e-08,0.25772474321274,0.727,0.63,0.000456366702406355
"DCST2",2.30540373701028e-08,0.346650994711218,0.395,0.294,0.000456539102040147
"CHST15",2.32178931242589e-08,0.477081926506275,0.873,0.82,0.000459783937539699
"MAOB",2.34864564035059e-08,0.365748884575563,0.956,0.923,0.000465102296158627
"GATA2",2.34882496279996e-08,0.407274742384871,0.21,0.134,0.000465137807383275
"MAFA",2.35756291377372e-08,0.774029509805253,0.175,0.103,0.000466868183814609
"HYOU1",2.41779137658284e-08,1.3410069319515,0.371,0.275,0.0004787952263047
"AIRE",2.43199492244311e-08,0.693423228306941,0.228,0.146,0.000481607954491409
"GTPBP1",2.43955438032427e-08,0.279479210690275,0.634,0.53,0.000483104953935616
"ADAMTS15",2.44093385450077e-08,0.755754740738666,0.606,0.516,0.000483378131206788
"CDCA5",2.45000526363124e-08,0.321242355869707,0.509,0.403,0.000485174542356894
"RIC8A",2.45552175401882e-08,0.329501903415714,0.251,0.166,0.000486266972948347
"CILP2",2.46413136352457e-08,0.280893881695514,0.166,0.096,0.000487971933918771
"TLE7",2.46917868059668e-08,0.371017574199711,0.416,0.313,0.00048897145411856
"AQP7",2.46927162976266e-08,0.484433280361536,0.469,0.366,0.0004889898608419
"SLA",2.47388715829974e-08,1.45569976746071,0.469,0.363,0.000489903873958098
"ZNF648",2.52172718335232e-08,0.34748885320863,0.297,0.209,0.00049937763411926
"KRT2",2.52223850402583e-08,0.328432370848212,0.344,0.248,0.000499478890952235
"ZBTB2",2.53134577124657e-08,0.29978849926857,0.734,0.634,0.000501282403079957
"EN1",2.57918792478945e-08,0.797040355486645,0.141,0.076,0.000510756584746055
"DUSP13",2.58091513925402e-08,0.470840479963444,0.268,0.18,0.000511098625026473
"AWAT2",2.60715522726467e-08,0.707683969991043,0.369,0.271,0.000516294949655223
"CCDC114",2.67346726145974e-08,0.479732342907774,0.651,0.556,0.000529426721786872
"NPAS2",2.69006966421384e-08,0.29041298816925,0.96,0.945,0.000532714495604266
"KCTD17",2.7013824953373e-08,0.352721863783386,0.264,0.177,0.000534954775551646
"PLA2G2F",2.70330254445962e-08,1.07839224863972,0.351,0.255,0.000535335002879338
"PLIN1",2.71660131289144e-08,0.523074356743769,0.433,0.331,0.000537968557991891
"SEZ6",2.79536882555482e-08,0.98393092717393,0.278,0.19,0.000553566888524621
"TADA2B",2.83184731492765e-08,0.853505814655318,0.341,0.245,0.000560790723775123
"NPR2",2.8399144121522e-08,0.634537966085958,0.497,0.392,0.000562388251038501
"LMAN1L",2.84945936717434e-08,0.547010630873639,0.203,0.128,0.000564278438481534
"NCK2",2.86131721131946e-08,0.292423090717015,0.957,0.952,0.000566626647357593
"NTSR1",2.87349143315953e-08,0.45563123608982,0.652,0.565,0.000569037508508582
"GPR162",2.88008229235781e-08,1.28028281785251,0.197,0.122,0.000570342696355617
"KIF26A",2.8932927721222e-08,0.334311064083641,0.414,0.312,0.000572958767663359
"SLC9A3R2",2.96455979817573e-08,1.12639045969627,0.236,0.153,0.000587071776832739
"CRYBB3",2.96646365568951e-08,0.517729621789792,0.361,0.263,0.000587448797736194
"MCRIP1",2.96990661653839e-08,0.454516956013403,0.332,0.237,0.000588130607273098
"RPS6KL1",2.97666936047501e-08,0.512103827371857,0.445,0.341,0.000589469833454865
"STX1A",2.98186551681377e-08,0.382999929333808,0.379,0.28,0.00059049882829463
"BEND3",2.98918633673934e-08,0.291248074539766,0.849,0.79,0.000591948570264491
"OCSTAMP",2.99655098417768e-08,0.421931433157112,0.431,0.328,0.000593406991396706
"BARX1",3.0053495477042e-08,0.865954508131519,0.101,0.049,0.000595149370931863
"TIRAP",3.01845663552422e-08,0.317279898177259,0.487,0.382,0.000597744967532862
"PSG1",3.03974611288964e-08,0.47868564504568,0.564,0.459,0.000601960922735536
"TMEM187",3.04638299627823e-08,0.693571130676649,0.371,0.274,0.000603275224752977
"FBLN5",3.05668037824943e-08,0.333955921350343,0.893,0.878,0.000605314415304736
"DENND3",3.06102666659392e-08,0.515287500811877,0.832,0.769,0.000606175110785594
"RNF40",3.06205912405146e-08,0.420301221123185,0.346,0.25,0.00060637956833591
"RASAL3",3.06793358494182e-08,0.95693798771181,0.327,0.233,0.00060754288782603
"SLC23A3",3.09385343632277e-08,0.584294990168377,0.134,0.075,0.000612675795994999
"CARD10",3.14372899347756e-08,0.353083173990845,0.514,0.414,0.000622552652578362
"ZDHHC12",3.17506379842867e-08,0.437951923378865,0.127,0.066,0.00062875788400283
"NKX3-1",3.17835991111395e-08,1.49097475565367,0.256,0.174,0.000629410613197895
"SLC2A1",3.18571118341358e-08,0.292570758032745,0.6,0.496,0.000630866385651392
"CFAP73",3.25944780358222e-08,0.892579193272155,0.249,0.164,0.000645468448543388
"OVOL1",3.26363199071778e-08,1.07732355616632,0.176,0.104,0.000646297043121843
"HMBS",3.29185308524543e-08,0.372435710777818,0.368,0.27,0.000651885666471153
"RHOBTB2",3.29834551117179e-08,1.38291158818051,0.27,0.183,0.000653171361577349
"POLR2H",3.30327209705343e-08,1.3094940252293,0.322,0.228,0.000654146973379491
"TWNK",3.31838712828763e-08,0.624745486111911,0.294,0.203,0.0006571402030148
"NECAB3",3.31977994843386e-08,1.43109574662373,0.272,0.184,0.000657416023188357
"DOC2A",3.32519828869018e-08,0.340372643810442,0.532,0.428,0.000658489017109315
"SLC29A4",3.33945247633382e-08,0.2600464252434,0.566,0.465,0.000661311773888387
"LRRC3",3.341642844728e-08,0.705306802083705,0.185,0.112,0.000661745532541485
"TTC22",3.35169689490041e-08,0.741643447432329,0.493,0.39,0.000663736536097127
"CPA1",3.35861674621019e-08,0.469606660311769,0.282,0.193,0.000665106874252003
"EGLN2",3.36950736722832e-08,0.378764263148679,0.179,0.107,0.000667263543932225
"PANK4",3.4057933829704e-08,1.13450357035107,0.285,0.196,0.000674449263629628
"PLXNA3",3.42069473408433e-08,1.43022581159262,0.343,0.248,0.000677400178190719
"HMGCS2",3.43350153961533e-08,0.371091731773947,0.646,0.542,0.000679936309890024
"HOXB7",3.45607188042843e-08,0.435431925558693,0.318,0.225,0.000684405914481242
"ATG16L2",3.48369251014851e-08,0.625522648327251,0.518,0.413,0.00068987562778471
"METRNL",3.50851762552961e-08,1.54212661882534,0.247,0.165,0.000694791745383629
"MR1",3.52441203995556e-08,0.295477259336816,0.754,0.667,0.0006979393162724
"BPIFB1",3.53177238442459e-08,0.391651397050869,0.692,0.604,0.000699396885287602
"GOLGA8G",3.53816709715884e-08,0.34572534809408,0.214,0.138,0.000700663230250364
"KIAA1614",3.5389363383242e-08,0.399133253917506,0.535,0.431,0.000700815563078341
"RAMP3",3.53948178096476e-08,0.748434223884152,0.636,0.534,0.000700923577084451
"ZBTB39",3.54501207011539e-08,0.388529248399125,0.325,0.231,0.000702018740244951
"TAPBP",3.57728834741685e-08,0.256560475584922,0.558,0.452,0.000708410411438959
"GGTLC1",3.60948071627855e-08,2.00438377630668,0.15,0.085,0.000714785466244641
"GPRC5A",3.63238246574152e-08,0.466769730433279,0.724,0.628,0.000719320699690793
"FBXO24",3.63548834436845e-08,0.885868729466235,0.237,0.154,0.000719935756835285
"SLC6A9",3.63851904496874e-08,0.275713851811918,0.545,0.439,0.00072053592647516
"CABP1",3.65236953535738e-08,0.481125311300644,0.652,0.551,0.000723278739086823
"NAPSA",3.69331299264216e-08,1.08992910511147,0.194,0.119,0.000731386771932928
"SUSD3",3.72860149177587e-08,0.581592651158151,0.564,0.463,0.000738374953416375
"PPP6R1",3.75538589105433e-08,0.350440670044653,0.514,0.41,0.000743679068005489
"TRPV6",3.82329918510646e-08,0.477734892728664,0.415,0.313,0.000757127937626632
"RRP9",3.8976860994886e-08,1.25478165554314,0.267,0.18,0.000771858778281728
"PLCXD1",3.90413519974477e-08,0.433284168219474,0.516,0.412,0.000773135893605457
"PRR5-ARHGAP8",3.93619752133645e-08,0.664768196099058,0.492,0.395,0.000779485195150256
"ACOX3",3.97092221411753e-08,0.277957425569311,0.765,0.681,0.000786361726061695
"PLK5",3.98495578495593e-08,0.459393481981039,0.352,0.256,0.000789140794094822
"ARPC5L",3.99447709263832e-08,0.866521933270059,0.454,0.35,0.000791026298655167
"TMEM256-PLSCR3",4.01726484891796e-08,0.440407015516254,0.446,0.343,0.000795538958031224
"LRRC3C",4.07927894918144e-08,0.40559809254345,0.151,0.086,0.0008078196103064
"FKBP6",4.1126372881491e-08,0.322927499370414,0.765,0.681,0.000814425562172166
"SLC23A1",4.13238642565216e-08,0.755951431165224,0.532,0.428,0.000818336483871898
"C4orf50",4.13433594012635e-08,0.275116017656967,0.929,0.919,0.000818722546223221
"SYNPO",4.13451888572798e-08,0.582349654414806,0.705,0.626,0.000818758774940712
"SFTPB",4.14738551017238e-08,0.965725115860371,0.352,0.257,0.000821306752579437
"MCRS1",4.21082016887541e-08,0.253877841616575,0.295,0.206,0.000833868718042397
"TCAF2",4.25788019005938e-08,0.444829501301474,0.429,0.327,0.000843188014037458
"DYRK3",4.29609899504721e-08,0.276932329041025,0.855,0.792,0.000850756483989199
"MPP3",4.30881763851691e-08,0.372386878706126,0.762,0.67,0.000853275156955504
"CHDH",4.33094757087607e-08,0.415531550567551,0.669,0.569,0.000857657547460589
"RGS3",4.36659217539979e-08,0.41797288278332,0.943,0.924,0.000864716248494421
"SEMA6C",4.41083258362005e-08,0.426463125081529,0.37,0.272,0.000873477176534278
"RGMA",4.4143839963139e-08,0.46392665381699,0.717,0.628,0.000874180462790041
"ZIC4",4.42788829667068e-08,0.589536097925458,0.302,0.213,0.000876854719389694
"AC007192.1",4.45799100063454e-08,0.48593555363806,0.115,0.058,0.000882815957855657
"RNPEPL1",4.47170715777989e-08,0.346935549007112,0.259,0.175,0.000885532168455152
